,comment
1143407, 为了 洛基才看的
1498677, 小豪豪，永远爱你
192026, 漫威电影宇宙最佳
2016861, 我妈都觉得很好看
361070, 国产动画崛起之作
117023, 牺牲永远值得歌颂
1706546, 大爱小时代！！！
1706548, 我觉得挺好看啊。
1270152, 脑残粉先给5星。
2016885, 儿童政治剧早教片
1540051, 做人一定要有底线
365374, 五星算是鼓励吧！
151069, 应该叫复联内战吧
561446, 狂甩港囧几条街~
86077, 梦醒来了，才是梦
837582, 爱和梦想，都想要
836959, 百老汇和好莱坞？
1101535, 我太喜欢绿巨人了
1034378, 出乎意料的好看 
2117568, 好好看要笑哭了～
850054, 看到最后一吻哭了
191911, 过瘾！！！！！！
1268628, 很好看也很好笑。
1738188, 吓到我了 很喜欢
2023666, 被一只狐狸撩了！
1912449, 剧情土，但是哭了
361174, 可以给十颗星吗？
2117540, 好看，超燃！！！
1143424, 看着太爽了！！！
934178, 没有传说中的好。
1143438, 简单粗暴，好过瘾
1857468, 擎天柱好帅！！！
527632, 渣男最终还是渣男
361120, 大圣帅得我一脸血
1968292, 诚哥集大成之作！
186557, 这是复仇者联盟吧
449460, 超青春超赞，超棒
1131173, 神都是弱不禁风的
914141, 我活活笑出泪啊！
1230752, 当时想二刷的片子
978844, 爱国之心被点燃。
1627653, 美女帅哥亮瞎眼。
2105755,大 人 的 童 话
2023711, 老少皆宜男女通杀
1498635, 青春片里算不错的
365355, 国产动画的希望。
805834, 爱情错过了才动人
1116944, 商业片的极致了吧
1738178, 太感动太震撼了！
186559, 怕分低来拉高一下
703698, 有惊喜，这很星爷
2023727, 迪士尼万岁！！！
978854, 彩蛋是哪来的？？
1627893, 为我郭采洁柯震东
1369018, 越到后面越好笑！
1378429, 陈坤和舒淇 绝配
2016792, 好看，搞笑，深思
760720, 特效精彩剧情一般
1627907, 郭敬明，直接1星
703731, 剧情比西游1好啊
586814, 最帅的英雄~泪目
2105793, 很可爱很有意思。
805883, amazing！
978982, 背景音乐挺棒的。
2023471, 非常可爱！！！！
360983, Like it.
192121, 心疼托尼一万次…
1627872, 用心拍的好电影。
1143385, 当我保镖多好……
1243826, 非常好看的电影！
1970945, 蓝光碟快到碗里来
807887, 梦想与爱一样动人
2023454, 萌萌萌萌萌萌萌哭
1498786, 回忆留给会痛的人
502921, 爱情，友情，怀旧
2024040, 好看就是好看 ！
2016767, 好想要一只树懒啊
2024044, 美国主旋律动画片
1378424, 国产类型片的标杆
2105672, Prefect！
192189, 屌屌屌，大爱女巫
361327, 国漫加一星^_~
934134, 电影院看笑死了！
186473, 最后一部给好评吧
186690, 漫威迷表示很喜欢
449698, 正能量，不怀旧。
186469, 我还要再来一遍!
1131700, 超级英雄大集合。
2023417, with 小俊俊
1968157, 赞啊！！！！！！
191709, 站盾冬！不解释！
2017089, 那教父太特么帅了
852137, 超级好看！享受！
2017092, 狐狸这个型超魅惑
974879, 啸天啊……TAT
1863345, 连我爸我赞的特效
281481, 有很多创意元素！
449685, 励志    梦想
1234094, 比小时代好太多了
1268581, 又看了一遍，很赞
1348583, 个人认为足够了。
2023864, 中英文各撸了一遍
1912526, 所有遇见都是注定
446050, 很好看，，棒棒哒
299303, 中国动画有希望了
361271, 国产无理由满分，
586806, 最喜欢的超级英雄
877799, 今年的喜剧力作啊
361026, 中国漫画界的奇迹
192062, 特效，团战棒啊！
2105720, 感受，前所未有！
1369007, 电影特效很值票价
1857285, 特效真是眼花撩乱
760724, 很周星驰 很徐克
115561, 椿 湫 鲲 都好
1580891, 血腥暴力黄都占了
422296, 非常好，国产神作
914080, 挺不错的搞笑片~
822626, 跟遗憾说不了再见
2016811, 真的好好笑，赞！
1350067, 特效和演员都👍🏻
547634, 值得看！挺搞笑！
1377286, 中国电影在发展啊
449395, 很好的一部电影。
2107087, 好可爱！！！萌炸
361276, 支持国产影片一下
2023906, 我要嫁Nick！
2023910, 可爱的兔子小姐！
2023509, 提前锁定年度最佳
1580896, 傻白甜真的有春天
974899, 有好莱坞的味道了
978960, 这才是爷们儿片！
1580897, 文章那段太精彩了
852117, 好莱坞，梦一场！
1910102, 去追赶宫崎骏吧！
1350349, 比九层妖塔好多了
392756, 国产动画的里程碑
805311, 越看越有带入感！
540332, 很搞笑，配乐很棒
1192934, 以后要用力告别。
1864101, 又一次被震撼了！
360106, 中国动画新高峰！
1268279, 现实中不缺乏幽默
1141944, 伤心人们联合起来
1141946, 漫威大法好！！！
533652, 不错，从头笑到尾
1268271, 一如既往的支持！
1143834, 大部分人都喜欢吧
1378765, 原著粉表示很满意
2107205, 还没看就来打分了
933284, 特别逗，非常好看
1233561, 一如既往喜欢韩寒
1098662, 今晚影院再看一遍
2117433, 我想给尼克生狐狸
1143823, 一个字!!爽!!
1856025, 反映了一定问题～
979668, 啊  我的哮天！
1233566, 没有期待的那么好
637770, 反复看过了好多遍
849777, 是前所未有的浪漫
1737366, 人性才是最恐怖的
360130, 国产动漫的崛起？
1378761, 九层妖塔就是垃圾
974379, 哮天怎么样了？？
2015976, 狐狸真的太会撩了
1580297, 环保，童话，感人
884559, 太好看了，5颗星
1971323, 真心好看，很感人
2025237, 年度最佳top5
193296, 就是看到我很爽。
1293038, 这个调调比较喜欢
626926, 我看了五遍啊五遍
360035, 难得的国产动画！
760624, 真的好看，搞笑！
2025248, 树赖真是太搞笑了
540333, 认识认识屯里的人
1141933, 场面看着太爽了。
1101917, 绿巨人太口耐了！
360082, 国产片的良心之作
1141938, 最酷的钢铁侠带队
1098630, Hulk太搞笑！
394533, 所有人物都很喜欢
1864139, 为了恶补变形金刚
1414682, 小皇帝可爱到爆~
1416631, 很喜欢里面的出塞
1497291, 没经历的人没感觉
1034127, 是我喜欢的调调。
360242, 少有的国产好片。
1751492, 抵不过大家的推荐
2024986, Perfect！
360253, 我想我找到小时候
2024999, 蹦蹦跳跳的小兔子
1754136, 五分不为过！！！
2016084, 坚持梦想不忘初心
917002, 从头笑到尾。。。
1059363, 其实她们是一类人
1268299, 平平淡淡才是真。
2016107, 树懒那段笑死我了
1098712, 全明星阵容不解释
1751472, 韩国人真的很认真
1706262, 这是我们的时代。
450293, 非常好看的电影！
1708401, 好好笑，看帅哥！
2016150, 好看，很正能量。
1971271, 情节喜欢结局ok
1035741, 换个男主就更好了
805411, 人生若只如初见。
547794, 不错！挺搞笑的！
150705, 小蜘蛛真是燃爆了
1185082, 我觉得值得一看~
913655, 好好笑真的好好笑
1580397, 环保片 发人深思
2016122, 不会暂停的动画片
808136, 致被生活绑架的人
1268322, 很不错，良心之作
1268323, 真的太TM好看了
2016140, 树懒超速笑死人啦
1967621, 无法用言语形容！
360223, 为大圣，自来水！
2105377, 兔子狐狸太萌啦！
1540473, 和初恋情人节看的
1856066, 我觉得挺好看的呀
586503, 妮妮好帅!!!!
1243964, 非常值得看的电影
1377116, 特效不错，很带感
586502, 全部看过 不错。
185962, 依旧被美队帅一脸
501683, 一百分，今年最佳
365899, 国产好莱坞电影！
193138, 完美电影没有之一
2025105, 简直被树懒萌翻了
1369052, 心目中的鬼吹灯。
1141971, 没见过这么弱的神
2025064, 竟然有教父的影子
1971282, 太震撼！太美好！
360217, 我喜欢，所以5分
394490, 给五星不需要理由
86673, 画风唯美的三角恋
445548, 只为了李易峰看的
1864031, 周黑鸭……哈哈哈
1971289, kiminawa
2025086, 不乏味的动画片。
193087, 满满当当的华丽秀
1708413, 含着泪噗嗤笑出来
1723418, 最后那一枪应该开
588098, 小罗伯特唐尼太帅
2015707, 完美~！！！！！
917138, 新一代的喜剧神作
849697, 21世纪的雨中曲
586418, 心目中的漫威第一
1967213, 你的名字 陈逸煊
2025544, 超级期待第二部！
86912, 很好看，很喜欢！
974195, 我国主旋律片佳作
917143, 很欢乐，极力推荐
934426, 难得的贺岁档喜剧
2025600, 剧本实在太棒了！
2015696, 年度最高最高分。
1176684, 笑笑就笑不出来了
1754332, 父爱 生存 人性
1268165, 普通人的平凡之路
359830, 妈个鸡我爱我猴哥
185729, 全程劲爆，热血。
2105230, 适合情侣约会看吗
2015742, 给大人看的动画片
913407, 宝宝我错了！！！
1302758, 第二部什么时候拍
150577, 感觉比妇联2精彩
917124, 感觉比第一部好笑
193489, 越来越喜欢漫威了
1855611, 泰迪哥终于长大了
1496952, 冲着嘟嘟必须满分
1270394, 就5颗了，打我吗
1967261, 我都想三刷了。。
1967276, 真的被感动了。。
1505110, 很好看，杨阳很帅
1270392, 没看先顶，五颗星
586421, 我也想做一身战甲
1141913, 好看，搞笑，快乐
2015686, 高分真的名副其实
1043544, 差点忘了要去流浪
1971417, 两个字   感动
1910000, 这名字的时候泪崩
1967143, 鲜明的日本特征。
86969, 非常棒，美得窒息
1117894, 好弱的神，笑死了
297857, 不错！支持国产！
193666, 复仇者联盟2.5
2025673, 反差萌的巅峰。。
1348162, 很好看，很震撼！
1270408, 为那久违的文艺范
193606, 总体来说挺好看的
1629440, 没有理由的5星！
193596, 太好看了，超赞！
359765, 大圣好帅！！！！
1302746, 看不够，时间太短
422472, 国产动画的希望！
2015670, 爱的还是那只狐狸
1855498, 最近流行团战啊！
1270414, 很不错！支持韩寒
1496872, 喜欢小耳朵和欧豪
2015803, 心目中动画第一！
1176709, 打酱油的汪加一星
2015807, 口…合…口…合…
588132, 乔恩费儒脑残粉…
2015836, 美国主旋律动画片
193374, 非常棒，，赞一个
1414663, 不到长城非好汉！
359939, 国产动画良心之作
852583, 很好看，音乐唯美
1967341, 年度最佳电影之一
2118267, 萌上了狐狸和兔子
1540580, 觉得还挺好看的。
852577, 非常美的一部电影
1706177, 最喜欢看撕逼了 
2118254, 超级好看！！！！
1504975, 至少我觉得好看！
2025286, 动物版权利的游戏
2025270, 好看好看好看好看
1204661, 好喜欢，不解释！
115385, 评论区，喷子太多
2015850, 永远不会忘记树懶
193333, 一如既往支持漫威
1497115, 苏岛给力 许不错
1414667, 想给小队长打十星
445405, 五颗星全打给峰峰
2025454, 2015.5.6
1325909, 特效算是里程碑了
661833, 2013的惊喜。
2025471, 迪士尼还是厉害啊
588143, 技术宅拯救全世界
547872, 最好看的喜剧之一
1268182, 就是韩寒的风格。
14979, 我就是要给五星！
2117418, 萌点 笑点 泪点
2015771, 2016动画最佳
1864268, 我超爱变形金刚。
193467, 站铁人这边，心疼
359880, 国产良心代表作·
527402, 拥有的才是最好的
2025386, 狐狸的眼神太酥了
547859, 很赞，值得一看。
805228, 多一颗心给导演的
1359774, 比九层妖塔好多了
2025401, 五分，不想多说了
888148, 笑了，他就赢了！
1378815, 很美，看起来不错
974261, 太棒了，非常震撼
193433, 漫威超级赞的电影
979218, 重温港片经典感觉
360677, 想给介猴子生猴子
737413, 我觉得贺岁档最佳
1226785, 相见有时后会无期
1912755, 这个穿越好舒服啊
1912751, 2016年度电影
586667, 初代机甲印象深刻
1580610, 很用心的片子不错
1181215, 台词相当给力啊~
836906, 虐，这哪里是喜剧
1751615, 这电影让我失眠了
852245, 梦想与现实的差距
186327, 美式超爱期待下部
586674, 铁桶人-梦之起源
117140, 我觉得蛮好看的啊
916807, 过年嘛，好笑就行
2016567, 太好看了！！！！
852242, 完美，缺憾，完美
2024345, 满分作文的感觉。
1281033, 国产电影良心之作
1912726, 太好看了，结局💯
561454, 笑着流了眼泪。赞
913913, 笑死人不偿命啊！
1226585, 笑点很多，很文艺
365655, 我天 国产崛起 
365654, 第一次看定影哭了
1246206, 散文朗诵协奏曲。
2016444, 在电影院刷了两遍
563305, 平平淡淡才是真哦
192566, 复仇者联盟2.5
1268446, 很棒的韩式幽默。
1910280, 想喝四叶的口嚼酒
586640, 我最爱的超级英雄
365667, 是情怀 也是致敬
2016428, 迪士尼真心牛逼了
1967787, 真的很好看！！！
509375, 和你一起看了两遍
836890, 优雅的歌舞爱情剧
1856656, 3D特效超劲爆！
1101710, 果然还是浩克威武
1268442, 书写着信仰和迷惑
1060613, 看完突然想结婚了
1098893, 太过瘾啦！！爽！
192555, 今年最好的商业片
192538, 日 内战我心痛 
546548, 😆😆😆😆😆😆好看
2016472, 好看好看超好看！
2024413, 可爱好看剧情满分
297996, 用心做出来的东西
501800, 平淡人生才是真。
2107137, 2016.3.8
852294,得不到也许是最好的
360621, 大圣，永远的王。
821983, 镜头超牛逼啊啊啊
192551, 漫威粉就是五星！
1348411, 最好看的盗墓电影
1628302, 我觉得演的很好。
849909, 致有梦想的傻瓜。
449961, 男生戏真的很搞笑
299390, 国产动漫诚心制作
1910363, 可惜没带妹子看。
837599, 值得一看的好电影
1540193, 很好看，支持星爷
2107101, 说不出的赞！！！
2024182, 嘤嘤嘤太可爱了！
186380, 好热闹好好看。 
1268488, 人生就是一段旅行
1856906, 打斗得相当精彩！
1856907, 酷酷卡卡擦擦哒哒
2105595, 树懒那里真心笑了
2016662, 太棒了，无需多言
2016669, 好动画就是要顶！
2024123, 2016.3.5
1498144, 五分给我咩的颜值
421134, 真的是自来水！ 
1101602, 精彩！喜欢鹰眼！
933390, 超搞笑的一部电影
1270192, 五星是给小四看的
1856944, 巨幕看着真劲爆！
115536, 很喜欢这部电影。
1580686, 保护环境人人有责
2024137, 可以多给一星吗？
561450, 笑得根本停不下来
360839, 帅炸天！！！！！
392886, 国产动画良心之作
1751636, 被吓一吓也值得！
2105578, 不错，剧情很好。
192432, 第三部是最好看的
527569, 好笑，好久没笑了
2024293, 大家一起星星眼~
1967942, 诚哥依然不负众望
365583, 若是遇见从前的我
1348456, 刷了两遍，超级燃
887547, 看完之后心情很好
1504354, 演员阵容不错喜欢
2016608, 好看又不傻的动画
1753892, 最后一幕最感人！
1116918, 一直很期待第二部
1628123, 满分就是因为看脸
392884, 神一般的中国动漫
2016628, 相当不错，认真的
1131128, 就喜欢这种大乱炖
2016630, 树懒好笑好笑好笑
1348483, 算是良心大作！！
299381, 加一点国产激励分
1912706, 不记得名字又怎样
150890, 太尼玛燃了！！！
1912696, 编剧画面好美好美
1856842, 我们的第一场电影
852304, Amazing 
2107175, 就一句话太好看了
2016226, 打得一手好广告 
1143746, 我是斯嘉莉脑残粉
1751521, 不敢做高铁系列 
392810, 看到想给🐒生孩子
1754068, 实在是。太棒了。
837647, 爱就是互相成全。
2024815, 利维坦，动物农场
1967674, 反正……哭成傻逼
611254, 肾虚道长哈哈哈哈
888097, 唔~~~~~嘿嘿
1971239, 还是没牵上手……
501742, 我还要去看舞台剧
852396, 情人节炸弹！！！
1143735, so good！
2024704, 终于有空刷了。。
2024688, 动物版猫鼠游戏~
1628547, So twee!
547763, 反正我又哭又笑了
808084, 会弹琴的男人最帅
933313, 搞笑而又不失逻辑
1304020, 国产电影良心之作
1329055, 国产大片的赶脚！
773761, 最后的分手突兀了
515678, 好评，十分好看。
2016228, 相随心转如水在河
821962, 大石头拿奖了！！
117230, 很喜欢，心疼湫！
450143, 我喜欢看栀子花开
735415, 一部有诚意的作品
2024905, 很精致的一部片子
186071, 昨天我们一起看哒
1910154, 诚哥这片要封神！
2118231, cp真是萌一脸血
2107183, 笑得治好了偏头疼
450226, 简简单单 忆青春
360323, “不要靠近他们”
392794, 国产动漫电影神作
13212, 闪过我们学校五星
502994, 国产喜剧片良心！
2024919, 狐狸就是新晋男神
2105431, 没有说教的美国梦
450234, 不怀旧 正青春。
1143774, 为基神给五颗星。
1967655, 最好看的动画电影
1856344, 壮哉我大中国制造
2024847, 狐狸好苏 男神！
2024844, 国语和原版都好赞
1967664, 还能遇见你真好。
515994, 为这份认真致敬。
394449, 国产电影良心之作
586569, 钢铁侠！老霸道了
888103, 想给6颗星的路过
1214069, 非常喜欢这个调调
1967659, 完美，我给10分
808117, 我干嘛要流眼泪…
1131760, 一句话，爽到爆！
1751510, For love
2105441, 狐狸果然很有爱。
2024887, 真心很好看！！！
1270301, 喜欢这种调调~~
192908, 内部大撕逼。燃！
1912910, 命中注定我爱你。
1099031, 美国队长各种苏呀
2024679, 迪士尼宝刀未老。
1910274, 结局是唯一的遗憾
805541, 五星好评 想二刷
14767, 猩红女巫美美嗒。
913825, 还是泰囧好看！！
1268426, 看过之后有些揪心
2024524, 想看到的这里都有
422367, 值回票价  超值
702162, 反正我觉得不错 
1098860, 就是喜欢热血的！
653687, 哭惨笑死吓坏。。
852345, Carry on
421037, 大圣才是真男神！
2024576, with mom
192668, 像初恋啊因为你。
422372, 二刷，非常开心。
1101730, 五颗星不用解释。
586627, 什么叫做科技？！
2118224, 动物们都很萌萌的
186238, 很好看啦啦啦啦啦
394387, 准备去刷第三遍～
2105517, 无尿点， 难得。
394395, 很不错，蛮良心的
1910276, 直到世界的尽头。
877836, 徐峥有用心做片子
1723386, 韩国的电影真棒！
14758, 啊 队长我喜欢你
2016371, 超级好看的，强推
588052, 男主很幽默，赞~
2024666, 可！爱！至！极！
186169, 万年盾冬党qwq
1101769, 还是有值回票价。
979345, 震撼，感动，致敬
737488, 我和我朋友觉得好
80523, 挺好的，我喜欢。
1967694, 看了两遍非常好看
1348371, 挺好的 支持国产
588064, 最爱唐尼了 :)
1270294, 鲜明的韩寒风格～
2024670, 太好看了，想二刷
1329053, 平安夜和姑娘看的
1856467, 擎天柱简直赞赞赞
1971214, 今年最好看的电影
1863837, 帅气！！超级棒！
192709, 美队永远的理想型
1967718, 不撕逼，纯粹好看
394412, 我们都在期盼归来
2016317, 小镇姑娘进城追梦
1268411, 一部搞笑的文艺片
394416, 国漫中的良心佳品
299454, 没想到这么好看！
192742, 唯二前半年的盼望
979333, 太惨烈了。致敬。
913772, 笑到飙泪，强推！
1856537, 荣誉直到最后一刻
2117457, 哈哈，我喜欢闪电
2024644, 隐喻好多，好赞！
1270279, 一定要再去好好看
1970902, 很喜欢这部电影！
1233786, 和宏亮一起看的！
393244, 不错 挺好的国漫
1100919, 五星都给斯嘉丽！
1349236, 难得的良心国产剧
1860202, 喜欢擎天柱 领袖
1269737, 对胃口，很喜欢。
611977, Perfect!
2020692, Nick俺的嫁！
807425, 好看，最后哭了～
2020687, 超级棒，特别喜欢
2117902, 适合大人看的动画
364319, 国产良心片！！！
14017, 终于不怕被剧透了
1502517, 为杨总的脸:-P
851109, 最感人的歌舞片。
1970360, 真是一个好故事。
393632, 看了，不错！！！
422010, 只想说，不容错过
1969562, 女大三，抱金砖。
2018761, 画面真的挺用心的
363065, 好看不解释！！！
851127, 爱情不是相互占有
2020622, 2016电影十佳
1737798, 充满人性的僵尸片
1349733, 这才是真盗墓！！
364312, 不错，动画特别棒
806780, 这就叫做岁月静好
1269732, 先狂烈点赞再说~
1970385, 满分，太喜欢了。
446914, 好想看的说！！！
151743, 当国王真是任性啊
1860133, 最爱，没说的哈哈
915334, 宝宝与徐峥是绝配
540146, 眼前一亮，很好看
850579, 真的不适合情人节
14041, 在北京一个人看的
837441, 留有遗憾才是美。
822204, 可以安心打五星了
2020736, 国语配音一样赞！
1582270, 和星爷再做一场梦
977220, 彭于晏才是我真爱
187906, 好看 好看 好看
1320350, 表白坤哥！满分！
547189, 看了不腻的幽默。
1211835, 岳父出品必属精品
977161, 水陆空三栖大战！
363000, 国产动画新标杆！
2106768, 想到树懒就很好笑
1539243, 八爪鱼！我的爱！
2020703, 也会遇到朱迪吧？
502664, 太好笑了！！！！
364345, 想起你来 太棒了
1860188, 还是最喜欢BEE
546859, 从头笑到尾，经典
1131470, 怎一个爽字了得！
1368797, 特效吊炸天，良心
1060161, 非常好看，很喜欢
1269266, 逝去的就已经失去
1269268, 我喜欢这部电影！
364281, 支持，百分百国产
2020433, 不给满分都不行了
447843, 很喜欢、很青春~
561297, 爆笑全程😂😂😂😂
1117290, 太萌了！超好看！
393606, 就是喜欢，就是帅
1752283, 人性之恶甚于僵尸
1100316, 最后的烤肉不错！
1501300, 我觉得挺好看的。
2020389, 一句话：去看吧！
189382, 战斗精彩不拖沓。
364183, 非常喜欢！！！！
915482, 挺不错的喜剧片~
1911505, 纯洁 感动 美！
393584, 啥都不说了。力挺
1501305, 为了我中二的青春
1969663, 彗星来的那一年😂
2018938, 尼克简直男神好吗
2020401, 王思聪实力抢镜。
2018905, 看完以后脱单了。
421730, 强推～画质感人～
363191, 很赞！值得一看~
1911513, 看完还想再看一遍
421992, 效果非常的赞！！
1970336, 女主妹妹太逗了😂
1142793, 漫威出品…不解释
1142496, 漫威大法好！！！
2020540, 太可爱！细节棒！
2020576, 小彩蛋真是有趣！
822367, 值得一个人去二刷
2018786, 我是迪士尼脑残粉
547161, 很有诚意的喜剧。
850602, 真的很不错的电影
189554, 值得去看，很不错
1860091, 香港该重建了？！
1142789, 还用说吗！赞！！
189504, 喜欢你没道理……
298409, 妖王的设定相当赞
1226666, 看完思考后才看懂
1911087, 少女心又活过来了
1969593, 超美      
2020479, 真的不错 期待2
1292847, 海报实在是有点坑
1246325, 韩寒 韩寒 韩寒
421996, 自家的猴子有点帅
1752775, 真有人坏成那样吗
2020512, 全程憋着尿看完的
363127, 国产动画的里程碑
2020505, 树懒哈哈哈哈哈哈
915438, 出门请带平板电脑
189490, 不管了我站钢铁侠
1349263, 最后他们都死了、
187900, 一直都很喜欢漫威
421615, 中国动漫有救了!
364511, 大圣永远是大圣！
2018380, 没豆瓣分这么好看
1752950, 金那混蛋，混蛋！
561265, 相当给力，很搞笑
1970458, 看完想去谈恋爱了
83043, 感动得哭了很多次
851286, 很好的电影，推荐
393745, 温馨，良心之作~
806605, 电影的存在真好！
2018347, 真想摸摸朱迪的毛
654640, 黄渤那一段最出彩
1349798, 电影很用心 喜欢
2021194, 满分 满分 满分
2018421, 很不错的动画片子
364501, 个人觉得赞爆了！
364499, 国产良心动画真的
2106241, 尼克男友力max
1582323, 电影院大家笑翻了
563372, 比《港囧》值得看
1539333, ( ˘ ³˘)♥
1142883, 太爱斯嘉丽怎么办
2021095, 好看好看很好看！
187789, 过瘾！期待复仇3
850518, 梦想和现实的爱情
977337, 整体上是部好片！
1969404, 无法不落泪的故事
362749, 国产动漫良心作品
2021155, 好喜欢狐狸，不错
187775, 太喜欢了！神作！
1100124, 钢铁侠太tm帅了
2021143, 看到了沉默的羔羊
364548, 中国动画良心作❤
1117401, 完美的爆米花电影
1862415, 变形金刚一生推！
760877, 星爷出品必有保证
362657, 简单却真挚的感情
2021296, 好看啊，很有意思
190066, 喜欢钢铁侠和美队
915097, 哈哈，太好笑了!
877728, 别把生活过复杂了
877507, 二逼青年奇幻之旅
1752123, 父爱伟大我去哭了
1502872, 不错，感觉挺舒服
1539409, with PU7
151621, 期待小蜘蛛的电影
540122, 不错的喜剧，难得
851305, 爵士乐旋律很舒服
362690, “哭精”又哭了。
1581517, 一如既往的周星驰
393755, 支持良心国产动画
595950, 星爷也修成正果了
1970464, 就是为了画面去的
448273, 栀子花开这部电影
362673, 就凭这足够的情怀
2106203, 特别棒，啥话不说
1723086, 如果成为了现实…
1911736, 日本电影 新海诚
654614, 黄渤不能更喜欢了
1034813, 我们交换人生吧。
188165, 美队还是那么帅😍
1625215, 就是喜欢小时代…
1539292, 特么的就是好看。
152192, 打打打太特么爽了
1377957, 很好看，值得票价
515745, 佳片！全场笑翻！
448082, 正青春，是真的。
298776, 国产动画崛起之作
1738073, 年度最佳灾难片！
364419, 明知不可为而为之
915286, 不错 真心笑抽了
364418, 可以的，鼓励一下
1538685, 我觉得好看就行了
448099, 就是喜欢青春的.
1538687, 五分给星爷么么哒
1131615, 最好看的一部妇联
1707206, 没看到彩蛋，哎呀
362928, 整个心都被融化了
1582271, 好看，一流电影。
1969498, 治愈，感谢诚哥。
2018643, 简直被树懒萌化了
1911642, 好烂俗，好喜欢。
2020894, love  尼克
189787, 就是喜欢这种群架
1177402, 笑点被活生生拉低
1241192, 平凡中的不平凡。
1910998, 好看……温暖……
587278, 最喜欢斯塔克！！
1752859, 两个女主都很漂亮
187840, 蜘蛛侠就是搞笑的
446788, 峰峰，好帅，力挺
1859949, 科幻片就是无尿点
1970451, 收获了感动和真情
448138, 真的很好看！！！
189881, 漫威电影第一部？
189878, 这一刻我没有想法
151667, DC你学到了吗？
2021076, 狐狸简直新晋老公
1396681, 为了马特达蒙☺️
1752167, 紧张、兴奋、感动
2021070, 从头好看到尾！！
2106272, 2016最佳cp
1910915, 鼻头一酸，看哭了
2018554, 我为他们而疯狂。
1100978, 大反派帅呆了吧！
1502678, 年轻每个人都可爱
647136, 周星驰诚意之作！
1969456, 到底是铖哥的作品
189861, 英雄也需要领袖。
1911668, 只怪配樂殺太大。
1581587, 让我笑了就是好片
1034876, 你是谁，我是谁。
189842, 简直就是复联好吗
1970442, 请跟我交换身体吧
2020372, 我喜欢这个故事。
189354, 打斗还是挺精彩的
363626, 很棒，大圣帅哭.
393363, 看了两遍很好看，
363960, 国产良心作没的说
1100708, 我好喜欢小萝卜泥
1226636, 唯一的电影院二刷
447191, 非常不错  好看
447466, 梦想还是要有的！
1100719, 绿巨人各种卖萌！
1911197, 你的名字叫忘记~
1142584, 一场特效竞技片.
1722955, 人性比僵尸更可怕
1969924, 真的很不错的电影
1861702, 特效还是值票价的
1970179, 太赞了，画风超美
1911340, 结局看一回哭一回
1970173, 每一帧都是壁纸。
1861693, 五分只是献给童年
587520, 永远第一部最好看
447425, 总之一句话，喜欢
84375, 我觉得挺好看的 
2117759, 精美绝伦的画面！
1117207, B站看的太欢乐~
1752396, 韩国丧尸翻身之作
1243900, 智商低的看不懂。
188802, IMAX版的超酷
1752557, 哭的我，怒打十星
1861254, 好看。场景宏大啊
447486, 喜欢何炅喜欢电影
647069, 我也表示中枪了呀
547041, 两刷......
363559, 小和尚真是正能量
1969856, 迄今为止最美的梦
561327, 好片。。用心佳作
393355, 牛逼！啥也不说了
850911, 音乐美，故事美。
363525, 很不错的国产动画
1861767, 希望能一直拍下去
2019800, 豹警官最帅！！！
363997, 我觉得超级好看。
298611, 微博都安利疯了！
1142677, 斯嘉丽sexy爆
1970217, 有缘的人会再相逢
565735, 笑点太密集，赞！
1969857, 淡淡的忧伤，感动
2117789, 最好看的动画电影
807074, 致有梦想的傻子！
976547, 不错，期待下一部
363588, 来 一起喊 鼓励
1269488, 看的早场第一场。
363974, 燃起来 中国动画
807096, 最后十分钟泪目。
1752385, 有灾难，更有人性
1538853, 莫名觉得邓超很帅
1722964, 看到了各种人性。
627130, 太喜欢这部电影了
915699, 从未对他们失望过
1059989, 知音难求，好感人
151902, 满足了互殴的愿望
2019643, 我爱上了一只狐狸
2106528, 服气，觉得不错。
850774, 很美，这就够了。
2117749, 剧情丰满 不错。
1752459, 看哭  嘤嘤嘤 
1100630, 好弱不禁风的神！
393406, 很良心的国产动画
1100637, 商业片就该这样拍
188629, 铁人太让人心疼了
2019471, 教父出场太厉害了
773229, 美好，特别美好。
1861571, 觉得比前面好看耶
533781, 我们都该珍惜眼前
188649, 很赞，行云流水。
587549, 喜欢上了科技片~
1210877, 挺好的，各取所需
703208, 特效+改编已满。
1752437, 年度最佳韩国电影
1861499, 没变的植入式广告
587563, 小辣椒好美给5分
1970110, 不想忘记你的名字
188591, Haoooooo
393392, 今天看了，还不错
1035134, 居然看哭我了。。
528097, 笑着笑着就哭了。
1246340, 岳父的幽默...
363859, 支持国产良心动漫
447300, 非常完美。。。。
850799, touched！
116067, 打动我的一个故事
421894, 想嫁大圣很多年！
2106569, 真的是好看，难得
188611, 就是配乐弱了一点
1911245, 新海诚突破了太多
1377663, 拿的出手 见国际
1861373, 连李冰冰都那么帅
2019512, 最好看的动画片！
1131547, 谁没有个英雄梦啊
1222857, 看一遍是不够的~
188498, 盾铁党表示心很塞
1502081, 女神!!!!!!
421868, 已经买第六张票了
363905, 算得上是良心剧。
2106529, 为什么羊要是坏人
1970022, 真的非常不错！！
1142645, 冲这群逗比就去了
1142642, 如何正确的拿票房
2019298, 【大地】戳中笑点
1214135, 文艺大片，推荐！
2019633, 细节恐怖的吓人！
393439, 国产动画崛起了！
151939, 机场大战太精彩！
528116, 好看，值得支持！
