,comment
1283488, 陈坤真帅啊....
1957130, 一个人去看的电影。
1963666, 不得不承认的好片子
1546535, 邓超好演员，放得开
936758, 我笑得还是挺开心的
834773, 和lydia去看的
1963604, 新海诚总算说故事了
1963515, 你的名字。我的追随
935483, 但没有第一部好看。
3113, 各种外挂，各种挂。
1958632, 女主角神奇的发带。
1958615, 动画里的感情最纯粹
514015, 不求上进的屌丝……
1963599, 那么像变形记呢……
1963602, 有点像不能说的秘密
1197566, 其中一星给阿拉斯加
513856, 笑点满满，诚意之作
3088, 艾玛看完就脱单了。
1129231, 这阵容，简直了！！
1958405, 在电影院哭死kkk
1546610, 可惜没有到电影院看
881650, 第四颗是给光线影业
1958388, 画面清新，剧情稍弱
1283287, 还可以叻，坤哥帅的
1546586, 星爷又一良心商业片
1130349, 蛮搞笑的。很刺激。
3091, 手撕奥创~~萌萌哒
1543103, 还不错 音乐很棒啊
1546346, 星爷的电影必是精品
1958769, 最后相认了。感动。
1282407, 挺好看，陈坤帅气。
936690, 还挺搞笑的，哈哈~
3984, 吃不出新的味道了。
3960, 小绿绿打同伙真好看
1546331, 就是美人鱼有点丑…
1543266, 笑点都在罗志祥身上
2119063, 还不错 爱上了狐狸
1129335, 还是有尿点的= =
1546309, 欠星爷的电影票还了
1283208, 特效很赞，剧情一般
1282380, 中国版印第安纳琼斯
1958672, 刚看过，画面太美了
2120165, 哈哈哈树懒@~~@
417097, 挺感人挺好笑的。赞
881633, 无敌催泪弹。我输了
935489, 挺搞笑的，我很喜欢
510236, 平凡的用心拍的好片
602828, 最后直接猩球崛起了
510842, 故事老套 内容感人
1403832, 不可错过的经典巨作
1181547, 意义深刻，情节缺乏
936719, 和老婆看的，还可以
1543112, 居然哭了几回＝ ＝
534319, 笑点挺多，泪点也有
1546899, 值得一看，哈哈哈。
534279, 好久无见精致的喜剧
1957984, 介于佳作和神作之间
4122, 因为不会再有这些人
1964291, 我只关心那颗彗星。
1957967, 还不错，值得一看。
935352, 搞笑继续，在路上。
936922, 喜剧片一路上的巧合
1542528, 罗志祥章鱼怪 笑狗
602731," 又笑又哭的结束了,"
1547038, 支持环保从我做起👀
1542525, 星爷的电影必须支持
936935, .........
1957949, 彗星真的是扫把星。
603556, 冲着黄渤给个四颗星
1367147, 还不错吧，中规中矩
713946, 我就过来拉高评分的
713938," 蛮好看, 特效很好"
1958065, 歌和剧情设定都很赞
602787, 星爷标志性的想象力
1542828, 意外的对邓超黑转路
1963928, 我遇见你，我记得你
419499, 好作品不应该被埋没
834717, 没有什么能永垂不朽
510177, 好好笑，演的不错~
603500, 半折票价看的好值!
640858, 颠覆而且颠覆得好。
1546721, 多一星给星爷的笑点
534317, 有看点，搞笑有内涵
1229986, 最后有点仓促结尾。
1368115, 可以值回票价的片子
1963873, 还是挺有感触的电影
1129212, 有点忘了 比较一般
3060, 不错的爆米花电影。
510184, 开心一笑，蛮好的。
122270, 就这制作水平也值了
935431, 不错，比港囧好多了
510191, 近几月最好看的电影
534888, 哈哈哈哈，造孽啊！
1964112, 很感人的电影，推荐
834677, 我只是来听音乐的。
602761, 星星是给编剧星爷。
1368136, 大爱黄渤，二刷走起
1542720, 周氏风格，星爷情怀
122400, 秋才是真正的主角。
122382, 只为文艺，只有爱情
935382, 笑死我了哈哈哈哈哈
1282270, 夏雨黄渤演技没的说
1542772, 不错啦 国产片的话
1367171, 黄渤演技还是超赞的
1546775, 随潮流去电影院看的
602762, 笑料4分 剧情0分
1282246, 国产片里面有逻辑的
512453, 好久没笑得这么爽了
1406955, 故事简单，场面不错
2123174, 一星当然是树懒的咯
508612, 还是话剧场里效果好
1279749, 挺不错的国产大片。
1555164, 看哭了。很有意义。
1555167, 星爷女主突出一个惨
885118, 让你笑，就是目的。
1133176, 绿巨人你好天然呆哦
1231135, 看过，感动大于搞笑
667952, 喜欢罗志祥的那一段
940331, 国产喜剧诚意之作。
940335, 笑中有泪，收放自如
1533840, 环保大框架下的思考
1945992, 新海城，超喜欢。。
1555097, 不错，处处无厘头～
1945971, 念念不忘 必有回响
1229229, 好搞笑啊(^V^)
1977006, 错过的人重逢，真好
931415, 泰国旅游宣传片么。
1180471, 没看懂= =|||
1977015, 可以算值回票价了。
129733, 制作精良 剧情不行
1533993, 张雨绮有点奇怪……
1365099, 挺适合去电影院看。
1554845, 无敌是多么多么寂寞
1241938, 一群各自生活的人！
1554850, 不错，又笑又哭……
711794, 我觉得制作还不错啊
1133075, 妇联 少了  女性
1229258, 比小时代更像部电影
940160, 笑点多多，有逻辑。
628873, 挺好看的，舒淇巨美
112278, 北冥有鱼 其名为鲲
1946369, 觉得自己脑洞不够大
512387, 没有觉得有那么好啊
512384, 老歌曲，故事亲切感
640200, 窝尿点低笑点低……
512422, 满足了笑一笑的目的
1182965, 歌很好听，台词不错
883289, 最后范爷确实很惊艳
629929, “香蕉是用来吃的”
1369962, 还不错，挺喜欢的。
1946157, 有一段有点闷。。。
1976855, 重要的人 不想忘记
112183, 打4分是给画风的。
1365134, 场面恢弘，结局团员
883307, 国产喜剧走向标准化
1946226, 剧情带感，对情无感
6096, 这个麻辣锅我吃定了
1976839, 等待大银幕再刷一遍
1365119, 中国3D电影的典范
717082, 比5.5要好一些吧
1533408, 王全安傻算了还瞎吧
1133295, 爆米花片的顶峰……
605289, 再也没有周星星了吗
839209, 相视一笑，愿君安好
880457, 这就是个基情片啊~
1196478, 挺好。搞笑的文艺。
630277, 星爷电影，剧情给力
940427, 看了想去泰国旅游。
1133266, 浩克最强！哈哈哈！
940443, 2012的意外之喜
129968, 剧情不通，画面还行
1533465, 张雨琦配音大大差评
831520, 追平泰坦尼克又怎样
1555537, 挺好的，我挺喜欢的
111734, 良心作，挺感人的。
717247, 有点惊喜又有点失望
1370082, 3D效果确实很不错
1945289, 挺好看的，值得票价
508507, 老婆笑的跟傻逼似的
1279632, 原谅陈坤的装逼了！
831510, 如此释然又爱意满满
601032, 另一种感觉的西游记
425329, 很好的一部国产动画
1945359, 画面美丽，故事一般
512536, 青春奇幻 思考人生
1183010, 人生苦短，后会无期
111970, 亮点是祝融和赤松子
111968, 画面满分，剧情零分
931392, 整个影院乐失控了…
1977167, 没有想象中那么催泪
1285583, 比九层妖塔好看多了
1244276, 不忘初心，后会无期
1126540, 情节简单，画面给力
1133220, 看完2再看1。。。
640153, 很浓郁的星爷的味道
1533543, 喝你妹哈哈哈哈哈哈
1026, 棒棒的爆米花电影！
931331, 合格的喜剧片。。。
129902, 还好呀，单纯简单。
880471, 有欢笑就够了不是么
1533598, 邓超演技不够浮夸啊
1126504, 故事特效恰到好处！
1534164, 演员不咋地，立意高
1283, 这就叫现代电影工业
1554176, 嗯，期待不能太高。
1369818, 合格的商业电影吧。
1976159, 看过之后觉得很暖。
1554131, 张雨绮换个配音更好
514362, 有几个场景有戏剧感
931749, 完全可以，挺搞笑的
716895, 四分特效，剧情0分
931707, 很不错的三人组合。
716924, 我喜欢它的背景音乐
1231053, 很新颖啊，赞下导演
1554285, 没说的，就是支持。
666707, 颠覆以前的人物形象
1534598, 短了点 但值得一看
1534659, 过年和老妈一起看的
508740, 比话剧更有戏剧效果
112606, 国产神作，再接再厉
411977, 挺用心的一部国产！
885051, 好久没笑成这样啦！
1976098, 最后那一幕，很动人
533182, 笑中含泪的喜剧吗~
112877, Nov. 2016
1534992, 3.5星四舍五入吧
1947491, 画面很美，情节一般
1126906, 1=v= 有点儿爽
667903, 还算不错，画面一流
931781, 感觉没有第一部好看
832057, 挺不错的 音乐很棒
1554098, 我觉得挺有情怀的啊
1554121, 被捕鱼那段震撼了。
1280003, 其实我给的是7分。
1534776, 比西游降魔更暴力！
1975988, 君の名は、忘れない
716870, 如果周星星来拍多好
1132825, 漫威 大法好？特效
1534891, 还了星爷一张电影票
711986, 喜欢暗黑机械红孩儿
1534860, 三星电影一星周星驰
1534298, 2016贺岁最佳！
512363, 良心之作，优质国产
605137, 小孩还是别去看了.
885082, 四颗星鼓励国产电影
1182931, 挺有韩寒小说的感觉
1946535, 看的时候不是很投入
1946669, 期望太大，失望太大
1285407, 比盗墓笔记好看多了
112411, 一部不同记忆的电影
605134, 电影院人很少挺好的
1126765, 漫威超级大片的开始
1126761, 跟过年似的，很热闹
1401666, 中国少有的视觉盛宴
1534234, 我最喜欢竟是张雨绮
1180539, 朴树的平凡之路。。
1285469, 黄渤夏雨演技没的说
1184294, 让有故事的人沉思~
1180534, 韩式幽默，娱乐一下
512375, 可以，故事性不错。
931503, 是我的笑点太高么？
1229280, 为了王博文去看的。
630288, 春节假期在家和发小
831840, 和她一起看的第一部
1126737, my loki好帅
1285450, 有黄渤，多加了一星
1279851, 比什么捉妖记好太多
940113, 搞笑，笑死啦···
129377, 很好，至少我看哭了
1554554, 还行，7/10吧。
1976359, 如雨划过 晴雨一身
1947011, 电影的名字很好听。
883339, 2B青年欢乐多~~
831981, 看到结尾泪奔了……
1279937, 十块钱的画面和特效
838928, 结尾那几分钟差点哭
1946962, 被后排俩小哥腻歪死
605105, 看得很舒服，四星半
112524, 对话提升了就满分。
1196550, 值得看的一部电影。
1132910, 抖森还是很帅啊……
1398699, 特效五分，剧情一厘
1534514, 有泪点有笑点有内涵
1554398, 林允：我又不是演员
424722, 凭电影的良心给四分
640217, 还是大话西游最经典
1132945, 鋼鐵俠來自吐槽星球
716964, 而我只是一个凡人。
601237, 预期以外   搞笑
940026, 难得搞笑的国产电影
512342, 原来这不是一部喜剧
1182896, 想笑又笑不出的搞笑
424695, 人物倒是挺可爱 的
1976421, 所以最后还是奔向你
512338, 10.5潍坊 万达
1369881, 比九层妖塔好看多了
931251, 算是空手套白狼之做
1133595, 神盾的特工妹子不错
1556562, 全场感受：很疼……
1978817, 没太看懂，莫名感动
882595, 黄金搭档，搞笑担当
1532356, 我就要给四星Ծ‸Ծ
940941, 从头笑到尾啊~~~
2123757, 迪士尼就是迪士尼。
1184339, 致我再也没见过的人
940950, 年度贺岁，值得一看
930800, “市民狂欢”级别。
930807, 快乐来的简单的很~
1370318, 国内特效最高水平！
1407322, 场面宏大，剧情一般
941007, 最后真是女神现身啊
600794, 四大美女，一个一分
1370323, 忠于原著，又有改编
1532246, 要是再长一点就好了
1126057, 感觉剧情挺一般的~
426034, 良心之作，首映支持
1556615, 反正我觉得还蛮好的
1126043, 一块钱特效就是牛逼
1198399, 走出去才能看到世界
1133551, 我就喜欢这种爆米花
605446, 孙悟空眼睛太小了吧
1978536, 还可以，期待声之形
839495, 就不能在一起吧🙂️
831194, 自我沉浸的梦想世界
1285867, 舒淇很美 男主很帅
930866, 我说我哭了你信么？
883176, 我是覺得蠻好笑的啦
605436, 就是一个大混搭啊~
1944223, 因了冥冥之中的缘分
940823, 片子不错，笑料不断
1407271, 特效可以，有点恐怖
930845, 100分的娱乐片。
600839, 功夫老梗。郭暴力。
1126122, 为何绿巨人这么萌！
110981, “你相信奇迹吗？”
831130, 最后几分钟让人感动
605475, 这香蕉是用来吃的！
1126136, 还是最喜欢钢铁侠啊
1279366, 国产大片的视觉盛宴
940892, 哈哈h哈哈哈哈h哈
1133569, hoho a yi
1556438, 比预告要好。环保片
1532216, 欠的一张票终于还了
605565, 一颗星给舒淇和黄渤
6539, 真喜欢红女巫啊~~
930581, 笑过了，也就忘掉了
1531938, 林允吴亦凡各扣半星
1556906, (๑• . •๑)
110652, 心疼男二!画面太美
1364557, 国产良心剧情＋特效
410192, 满分动画，五分剧情
1556929, 还不错吧，周星驰式
508279, 看过被一剪梅洗脑啦
1531924, 美人和鱼都挺好看的
1557029, 环保这个主题挺好的
1943175, 不如秒五，实话实说
1125890, JJBOOM~~~
1183266, 被阿拉斯加萌到了~
930535, 和老公去影院看的！
1943138, 画面好看，音乐好听
1183270, 因为是韩寒，四星。
1531873, 好看～真的挺好看～
883098, 推油那段真是哈哈哈
1531920, 2016-2-10
1556973, 搞笑的环保教育童话
882652, 过瘾 该有的都有了
1943255, 画面太美，音乐好听
605582, 会成另一个经典么？
605583, 口味略重，儿童慎入
1398547, 讲真，其实还可以。
512862, 搞笑自然，情感真挚
1531882, 熟悉的味道，略单薄
1943400, 一个命中注定的恋人
1943604, 画面美丽，故事浪漫
831032, 完全是冲着曲子去的
1556722, 好好看，笑点很多！
508306, 哭的我，哭了一整场
1286008, 这种题材难为导演了
1532125, 不如以前的片子好了
1943546, 画面美，音乐不错。
885236, 还行，可以混时间！
508311, 有几个镜头有点感触
1126002, 没想象中好诶。。。
882621, 国内喜剧 确实笑了
110787, 爱可以抵抗一切吗？
1943640, 兜兜转转，相视一笑
883122, 按摩那段完全笑喷了
831046, 强子，出来尬舞了。
648, 神又一次拯救了世界
1242825, 很喜欢那首朴树的歌
1532055, 清淡隽永的星爷风格
668034, 看得有点压抑。。。
2123888, 中规中矩，不及瓦力
1532103, 对罗志祥路人转好感
1556795, 其实想打3.5星的
941069, 搞笑中还穿插着感动
839667, 最后一段大大的加分
2123890, 剧情老套 场景顶级
831011, 人生若只如初见……
941079, 不知道为什么这么火
6517, 打的也是热闹加一星
711258, 豆瓣奇怪的低分。。
1133525, 商业片的一个巅峰。
1556323, 给环保主题加一颗星
1364722, 故事完整，画面精彩
839315, 服装设计可以获奖！
1555858, get到了邓超的苏
1944888, 結び… 翻的什么鬼
1370153, 国产电影不错的突破
1133388, 漫威之旅get√5
1285707, 后悔没去看imax
940628, 没有人在囧途好看。
1183062, 其实我想给三星半。
1533014, 罗志祥的部分很好笑
831395, 最美丽都不能重来。
912, 挺热闹的，剧情较弱
1229145, 此去经年 后会无期
111521, 北海有鱼，其名为鳅
1364853, 超出预期 值得一看
1407126, 三星，一星给彭于晏
940606, 只是觉得没有1好了
839332, 结局有些令人惋惜。
1944860, 最后还是看哭了。。
1242885, 实在的装了一回矫情
130421, 清河太缺乏对高污染
6308, 翻译简直影响观看！
882517, 结局那屌丝的逆袭！
1126294, Robin好美腻。
931124, 笑点多，也没那么多
931119, 看电影就图个乐呵。
512630, 没有想象中的好看。
1198352, 有我喜欢的演员和歌
931127, 清迈真漂亮，想去。
6298, 特效还是可以看看的
666630, 果然一般般嘛。。。
130295, 人鱼恋 绝世好备胎
885143, 王宝强真的是朵奇葩
508494, 话剧感觉更好 推荐
1401382, 呆萌好帅噗哈哈哈哈
1945163, 感性地看，理性地活
1533200, 我看过最好的环保片
1279614, 画面做的够奇幻漂亮
931249, 还不错，有许多笑点
1945223, 你的名字是！沈伊！
1231157, 还行，插曲是亮点。
839247, 法式浪漫，文艺片。
1945199, 连插曲都很浪漫哦。
1945126, 画面唯美，故事不错
882492, 黄渤的戏份太少了。
711550, 真是被姚晨笑死了😂
934, 感觉比第一部好看点
1133366, 打外星生物飞船好评
1555684, 罗志祥演的不错哈。
931207, 挺好笑的 不用动脑
940549, 笑死了，很好看……
1126385, 考据狂打算再看一遍
1401372, 一个很合格的商业片
839285, 有情人终成不眷属。
1126219, 2012.5.10
940774, 挺好笑的 徐铮好萌
882544, 能博人一笑就够了。
930959, 笑笑还是很好玩的。
508410, 怎么不叫盗梦空间呢
1944357, 去追去问，你的名字
930938, 我的泰国摩托车之旅
930933, 好想去一次清迈><
1532606, 男人的童话爱情梦。
717441, 就喜欢老梗不行嘛？
940783, 我觉得比《宿醉》好
2115853, 狐狸和兔嘰萌萌萌！
532894, 又笑又哭地看完了。
1126286, 最喜欢绿巨人了……
1285754, 效果还行，剧情尚可
111357, 画面美，故事略弱。
940704, 挺有趣的一部电影。
1180404, 我是真的觉得好看！
1532940, 周星驰海豚湾影评。
629983, 真爱啊！ 你敢吗？
508446, 对婚姻的探讨不错。
410748, 剧情不够，结局仓促
675992, 好一部怪力乱神啊！
666603, 白龙马呢！！！！！
1196443, 算是一部不错的喜剧
629992, 以前看过的经典喜剧
111298, 好看😊棒棒哒😄😄😄
600914, 文章太出戏了...
410789, 留一星给进步的空间
1556097, 张雨绮很标志的美女
1556106, 邓超不是跑步得吗？
1944602, 我一直在寻找着什么
883194, 全程无尿点，笑死了
839396, 结局太棒，惊喜到了
130560, 动画和音乐埏好的！
1198006, 終於看到這部電影⋯
1972555, 能激发少女心的电影
837966, 最后一个眼神好复杂
114703, 总体来说不错，支持
1180861, 第一次导演不容易了
1551969, 新年里周星驰的笑料
1402423, 给分镜美术特效摄影
932950, 小低俗的一部闹剧。
1230829, 多两分给选角的人。
832914, 要和有趣的人在一起
1402440, 理性观影 不吹不黑
1196786, 剧情略淡，对白太重
1950661, 打算二刷 配乐好评
601757, 还是有点意思挺逗的
114750, 心 疼 我 湫 。
1537227, 不错。搞笑的公益片
1365882, 绝对不是五毛钱特效
601740, 风格别致，小有瑕疵
1972742, 可以让人长记不忘吧
712535, 39.8元两张影票
509169, 很有意义，浮生若梦
114682, 有单纯，也有性压抑
1950515, 穿越一切  走向你
932890, 欢天喜地的喜剧片~
1229526, 还行，比小时代强。
1230841, 朴树的平凡之路好听
1950526, 其实也没有那么好吧
1127546, 钢铁侠后传的感觉。
1402398, 很好，这很张艺谋。
1950737, 请问，你的名字是?
1537437, 没传说中那么牛逼吧
114904, 国漫，我们慢慢来。
5279, 快银怎么能死掉呢？
2121937, 感动。感动。感动。
511800, 回家结婚的飞机看的
509231, 抑郁症患者笑了两次
511790, 其实不太能戳中笑点
601795, 真心觉得相当好看！
126707, 画面多美 剧情多烂
1244008, 散文电影，还不错！
1131978, 本以为会恶搞···
1182572, 情怀可以，神化不必
509223, 当时看的时候很激动
1537404, 好笑哈哈哈哈可无语
716288, 看到最后看不下去了
1365906, 最大的惊喜是夏雨。
1537344, 总体感觉还是OK的
1242001, 我能说结尾没看懂吗
1365904, 比盗墓笔记好看多了
641535, 少儿不宜，制作精良
1537327, 太短，不过很好看。
932961, 没想象中搞笑~~~
712627, 冲特效和心情给4星
1127598, 全剧就靠特效撑起来
1950890, 结局改成悲剧会更好
832951, 我也想冲过去拥抱你
932979, 傻根就“傻”到底吧
1132021, 够精彩，喜欢冷幽默
1180867, 四星全部打给冯绍峰
511851, 2016.2.29
1815, 哎，比第一部差好远
1365769, 看了两遍，就还好。
1365768, 画面精美，特效不错
882155, 笑点没有期待中的多
932718, 开开心心看完^.^
938957, 喜剧吗 笑点少了点
1230866, 感觉不错，很有意义
629770, 暴力的部分难以接受
1229493, 完爆小四代好几条街
1180809, 四星打给你而非电影
1184222, 爸比结尾我没看懂诶
932726, 去影院看还是值得的
1552251, 还好，起码有笑点。
509125, 我想陪你到天荒地老
1230870, 被王珞丹的美折服，
838112, 我想你应该也会去看
1552276, 嗯，还是有点寓意的
1229490, 挺好的，值得一看！
1809, 掏钱看电影吧，人类
1280579, 特效做的还是挺棒的
1973324, 画面真美，台词中二
509099, 看到后面比前面更好
1365750, 后期舒淇表演有点假
667810, 不都跟你说了嘛……
641573, 6分，一星加给黄渤
1552406, 感觉怪怪的，还行吧
114319, 男二用来给观众心疼
1132219, 各种超级英雄。。。
1182629, 各种各样的人和人生
838145, 结尾看不懂 装个B
938970, 徐峥处女作，不做做
1552373, 编剧不错，很搞笑。
1536993, 男配搞笑，女配欠妥
1552156, 挺好看的啊，林允美
1972852, 一部值得看的好电影
423105, 静静看猴哥耍帅就行
1972879, 画质和剧情都可以的
5361, 感觉就是在手撕鬼子
1180844, 黑色幽默我笑不出来
1369256, 可圈可点，上乘之作
882139, 有几段还是挺好笑的
640415, 结局太草率，扣一分
938914, 很多经典台词啊~~
1536868, 喜剧片来说还不错啊
1369308, 4星半，值得一看！
1973039, 画面很美，剧情很棒
1402320, 有点像奥运会开幕式
114460, 为什么评分这么低？
938887, 在影院笑得死去活来
932797, 盛名在外，没有1好
1536926, 老梗总比烂gag好
932792, 还行 腹肌快出来了
1950288, (。•ˇˍˇ•。)
938905, 笑一笑就什么都没了
666863, 3D 效果不咋地，
535594, 反正我是笑尿了。。
1280984, 国产电影里算不错的
1127824, 哈哈哈哈看得爽就好
1369061, 中国电影的一次进步
1127804, 眼花那个缭乱啊缭乱
126243, 画面华丽，剧情韩剧
1131754, - -黑寡妇大爱!
1538122, 其实是真的还不错，
1551101, 笑点尴尬，人类该死
509349, 全场不停在笑...
1551094, 环保片+柏拉图爱情
1131772, 漫威的超人大作战。
1551074, 张雨绮好好看😭😭😭
884736, 不错哎。很多惊喜！
413947, 猪八戒变小了好可爱
1538013, 有很多过去的回忆啊
513680, 大家笑地挺开心的。
667732, 纯粹爱情片，不搞笑
938543, 多一颗星给抓住市场
1131808, 第一部永远是最好的
883643, 笑屎了………………
5145, 人类社会的心理剧。
1538043, 给星爷补张电影票。
604419, 猴子变猩猩太坑爹了
716123, 特效就值回票价了啊
601918, 周星星总能那么虐心
2119, 哎呦你这个老伙计。
1550947, 也为星爷贡献几十块
1952038, 四星给画面，没有哭
1127890, 肾上腺素片，挺帅的
667705, 不得不说，星爷老了
1538249, 片子虽短，胸却抢镜
1196878, 冲着这逼格，走着！
833258, 没有期待中的精彩…
938414, 看完想去泰国自由行
938419, 相比2，更喜欢1.
933382, 很喜欢呀，笑死我了
126113, 画面太美对不起剧情
933326, 徐峥是真正懂幽默的
1131747," 英雄群p- -
"
1951915, 画风也是十年不变呢
933334, 还是真得挺好笑的！
1405866, 抛开剧情 不吹不黑
1971077, 比秒速五厘米好看😊
1971089, 我的少女心又泛滥啦
1281037, 国产电影高分鼓励！
1281035, 国产奇幻电影新标杆
837619, 爱有天意 却不是你
1197912, 不错了，超出预期。
2117380, 回头要读下动物庄园
641523, 不错。还想再看一遍
1127677, 美国队长真心帅！！
601836, 十分想念紫霞仙子！
1183881, 小马达是通篇萌神。
2015, loki去哪里了？
509255, 黄粱一梦，大彻大悟
2121895, 狐狸真是撩妹高手 
938692, 还行吧 起码有笑点
1551630, 反正我还是被感动了
1537538, 周星驰，票房纪录？
1280857, ..国产特效满满～
1537606, 还挺不错，笑点挺多
837836, Overrated
509259, 非常好看的喜剧电影
1537857, 从此再也没吃过鱿鱼
1537852, 2016.3.23
1284678, 各方面都在平均值上
115209, 这部电影特别好看！
533608, 搞笑又煽情。我喜欢
5167, 浩克依旧是幽默担当
1280941, 特效还是相当不错滴
1951529, 剧情一般 画面不错
1551403, 张雨绮美美美！！！
882085, 感觉没第一部好看。
1971830, 画面很唯美，梦幻~
1537746, 挺好看的 笑中带泪
533600, 人近中年，开始怀念
126470, 也并非烂的一塌糊涂
1406018, 为了华仔，不然6分
1537741, 还行吧，毕竟老了。
1127735, 嗯，斯嘉丽胸真大！
1537768, 看得还挺揪心的……
717710, 不如降魔，但还可以
1132244, 笑点不断的视觉大片
1948237, 好看哦(⊙o⊙)哦
1553513, 美中不足是广告太多
1182765, 我就喜欢袁泉那段儿
1196611, 如同读一本韩式小说
832293, 催眠的 晚安 好梦
5731, 木有完全看懂，呜呜
712169, 歌出来 永远是泪点
1406561, 挺好看的好莱坞片。
1948169, 非常温暖的一部影片
1553572, 一部优秀的成人童话
2116627, 我喜欢里面的插曲 
641659, 舒淇跳舞那段太美了
932108, 太搞笑了看着真开心
939575, 王宝强的演技挺不错
1198168, 和宝宝看了0点首映
1243030, 嬉笑怒骂皆为电影。
932129, 真心觉得黄渤演技好
1535509, 处处都是星爷的影子
1280210, 补 当天看完忘了M
1553543, 环保关系到每一个人
1402036, 选角问题，视觉不错
838442, 一别两宽，各自安好
1365474, 剧情紧凑，高过期望
1948607, 想和喜欢的人一起看
1127160, 视觉冲击力果然强大
1365498, 一般吧，剧情很一般
1948679, 挺感动的一个故事。
1127192, 第一部还是可以的。
1948676, 一叶飘零，泛起涟漪
1948638, 我真的觉得看的很棒
1948673, 作品唯美，故事感人
514319, 彻底被一剪梅洗脑了
932296, 还不错，挺搞笑的。
604833, 还蛮好看的啦。。。
423831, 国产动画片良心之作
1132508, 原来是个喜剧片。。
601481, 孙悟空特效太丑了~
1535766, 挺有星爷风格的喜剧
1365456, 和九层妖塔类似感觉
932204, 挺搞的  值得一看
113438, 作者是宫崎骏迷吗？
1535724, 笑抽了 也有小感动
1948500, 看了的话，一定赚了
1553372, 噢噢，还蛮好笑的😂
533300, 开始搞笑，还不错。
1229414, 散文电影，太过松散
676551, 周星驰想象力很丰富
604935, 妈呀，够乐的。。。
1535170, 怎么不拍更长一点！
1132743, gathering
884994, 吃饭时候绝对不能看
667887, 多少年才出个星星的
514349, 只需要搞笑，就够了
1975706, 日本的治愈感满满的
1229383, 很多思考位，不错。
884992, 尼玛笑死我了竟然！
412294, 国产3d动画的标杆
128549, 支持一下国产动漫吧
1180650, 其实吧  我没看懂
1975607, 你的名字是喜欢你。
1975798, 一如既往的小清新～
1975801, 歌配上剧情很动人。
1406684, 讲真我觉得挺精彩的
1352, 效果！效果！效果！
1975721, 哇哇哇，还好没遗憾
604996, 八戒满脸的油啊~~
628913, 黄渤搞笑，苏琪妩媚
1132776, 嘻嘻嘻~~不错不错
931974, 非常欢乐的电影~~
712101, 看完无感 不至于烂
533247, 差一点把我笑成傻逼
838629, 旧瓶酿了不错的新酒
1948044, 我是来表白洋次郎~
1127059, 美国式的拯救世界。
604943, 卧槽直接变成舒淇黑
1132663, 超喜歡 stark
932040, 快，给我拍张照：）
666756, 不错不错，好鬼好笑
1127057, 还是钢铁侠比较萌。
1553724, 看完都不想吃海鲜了
1535292, 问星女郎是怎么红的
1196597, 原来是悬念片，，，
1285232, 算是一部盗墓片了 
1127020, 妇联2快点来~~~
1947924, 我在寻找着什么……
1947918, 还不错 不过我没哭
533231, 故事情节还可以吧。
1365649, 7.5分够够的吧！
1536347, 大妈我认出你了!!
939187, 没有人在囧途搞笑撒
514305, 都系屯里的羊～～～
1552672, 演技略尴尬但是还行
939141, 不用动脑子的一部剧
1973793, 代入感并不是那么强
1132321, 笑声不断，值回票价
832620, 错过的永远是最好的
939151, 二货青年欢乐多。。
838262, 2017，第一部。
939156, 无厘头，笑过就算了
601598, 小儿不宜，后劲不足
880708, 真心搞笑：）小温情
883511, 生活需要喜剧来调味
628992, 好笑已经很足够了！
127650, 配音很棒，别的还好
127663, 这是给配音和画风的
1284997, 哪里都有ab！神烦
1949321, 念念不忘，必有回想
1973866, 秒速五厘米样的回眸
832574, 让人尽情享受的美片
838276, 心里依然有你的位置
1696, 特效还是挺酷炫的。
1369416, 除了冒险，没有情节
932542, 可以给3.5星嘛？
1536578, 介于三星四星之间吧
1127434, 英雄太多，看不过来
1132257, 基情大片 一票男神
1536558, 喜欢清汤挂面的范儿
939031, 终于看完了 挺棒的
511931, 反正当时又哭又笑的
675920, 到底是谁看了假西游
511927, 一切都是最好的安排
1127440, 明星群集就是不一样
1402249, 还不错的国产爆米花
1369344, 剧情可以再好一点，
1127438, 第一部评分这么高啊
1182647, 其实也没那么有深意
832712, 女主角的项链真好看
1536546, 喜欢星爷，讨厌费霞
1284952, 应该在电影院看下的
640369, 裸聊翔太逗了！！！
832658, 很复古，爱上了爵士
514300, 笑点满满，接地气。
1536457, 特效无语。其它还好
127451, 多给一分支持国产！
423394, 制作良心，情节单一
114132, 抛开剧情 画质感人
939058, 不用动脑筋的轻松片
939062, hahahaha！
1180774, 2014.10.1
1552545, 很搞笑很好看很喜欢
932597, 范冰冰靓爆了。。。
1949694, 啊，让人好想恋爱。
5487, Okay la..
604802, 文章跳舞那段笑抽了
1535945, 唉，情怀永远不灭。
640341, 就像一段奇幻旅程！
113721, 很值得我们慢慢思考
939312, 给我带来了一些欢笑
127886, 大鱼跟海棠 鲲椿湫
1974464, 你的名字——喜欢你
1974468, 千万不要跟同性去看
1183838, 还蛮不错的公路片~
1948930, 15102016｜
932352, 意外惊喜&基情四射
604798, 一星扣给星爷未出场
666778, 星爷的风格，很赞。
1553235, 星爷特点啊！好笑！
5677, 其实还是感觉一般。
884938, 诶怎么还打人呢！！
832467, 靠着我睡觉也很好啊
1553176, 还是熟悉的周氏风格
512073, 国产里还是可以的了
1365518, 场面，剧情都很好。
