,comment
433614, 卖颜值的。有剧情吗？看得我尴尬症都犯了。
433407, 简直把观众当煞笔，再喜欢李易峰都不能忍。
433601, 一星给送轶，其他零星谢谢，男主特写好丑…
433604, 女主角的演技 真的不能忍 我去 那是啥啊
433781, 前30分钟认真看了，后面时间耍手机了……
1420693, 女主角英文说得那么好怎么不变成奥特曼呢？
1420719, 我来帮日人民报刷星了！哈哈，你说好就好！
433942, 合理性是硬伤的基础上，再多的情节都是坠余
433974, 就算三个主角吧 除了男一 就没不自私的 
1420754, 电影并不是追求真实，而是追求情感的表达。
1420766, 用了一堆一线演员做绿叶来炒作一个3线艺人
434038, 一分是给李易峰。如果没有他，电影是负分。
1522542, 快进了半个小时，对不起！我忍受不了！！！
1420581, 张艺谋已经忘了怎么讲故事了 都是生意而已
433801, 男主靠脸，女主靠瞪眼。@vst视频全聚合
433802, 差的我不知道怎么说 分分钟想拍死男女主角
433808, 这么雷人的剧情真是醉了，比小时代还坑爹。
433811, 天哪，我之前看的烂片其实都不是烂片了……
433827, 烂到不知从何吐起，何老师你是被编剧坑了吗
1522929, 土得掉渣，表现方式都是冷饭，审美疲劳啊。
1523278, 简直就是一坨翔，有种看大型公益广告的感觉
433085, 镜头、对白、感情都是硬凹出来的么～尴尬
745152, 这是一部让人看完之后专程过来打一星的电影
1420169, 非常失望，几个小鲜肉的拙劣演技毁了整部片
432864, 不能更难看了，一星给无处不在的各种吐槽点
622497, 孙顶起如来神掌那一幕和阿修罗之怒如出一辙
143450, 对不起 我对这类超级英雄的电影真的不喜欢
745108, 看到红孩儿和火山猴我的尴尬症就犯了...
433314, 感觉像用DV拍的，别的就不说了，这配音…
1420298, 张先生拍的片没有最烂只有更烂，烂片之王。
434042, 不行了，讲的都是些啥。李易峰个人吸粉作。
722438, 讲道理，这种片子我再花一毛钱去看就算我输
434595, 夜聊聊起大陆青春片 这部必须是首当其冲啊
722360, 香港的导演是不是都把大陆的观众当二逼啊？
1421282, 我不敢相信我去电影院看了这部电影... 
1421295, 看的我直瞌睡，很无聊，无时无刻女主的脸。
435022, 我离你一步远了哦：）……（救救我的尴尬癌
1421172, 高片酬请了一帮连演技是什么都不知道的人。
1421188, 还能说什么，中国还有什么电影可以看？？？
434821, 过度消费青春的青春片，没有任何进步的地方
434909, 真没意思，宿舍四个人，一下死了三个。。。
432832, 卧槽你妈逼…比何以笙箫默烂出了十个小时代
1521609, 冲着星爷去的~这张票还了，希望后面会好吧
434278, 演员很养眼，其余的，何老师你主持是最棒的
499004, 立意还不如港囧，别追捧了，重生YY爽文。
434076, 一分给编剧，居然可以把三分钟的歌拍成电影
1420801, 为了以后不被强喂屎，我要打出我第一个一星
1420802, 滚 烂片还让评烂了？？垃圾 我眼睛可不瞎
434137, OMG竟然这么无聊！我为什么要点开。。。
1420803, 消费者花自己钱看电影，片子烂还不让说了？
1254340, 如果没什么想说的想表达的，那么就请闭嘴。
1420892, 真是垃圾，一想到还要在国外上映我就来气！
1013618, 要把分拉下来！什么逻辑，全程黑人问号脸！
434299, 不知道何老师想干嘛，当年这歌我还挺喜欢的
1254274, 拍出后会无期是韩寒对郭敬明独特的疼爱方式
254538, 别去看，超烂，只是挂了个鬼吹灯的名头而已
955938, 烂！虽说电视剧先入为主，但这电影也太烂！
280055, 垃圾东西，浪费感情，真是没有最烂只有更烂
1707629, 怎么说？花了２０元侮辱了一下自己的智商。
1662056, 在影院看到一半，玩起了手机，浪费时间啊!
1661731, 想到烂，没想到这么烂。一分给采洁和东东。
254568, 这不是鬼吹灯，这不是鬼吹灯，这不是鬼吹灯
280021, 烂，很烂，非常烂。看到一半无法再看下去。
955988, 这是我第一部觉得评分没有负分而生气的电影
1696055, 必须一星 我来豆瓣就是为了给小时代3一星
1707730, 为什么要拍成电影！我觉得更适合拍成写真！
254378, Anfang家的雙人沙發坐得下四個男人！
280236, 这电影真是毁了鬼吹灯，白瞎了我得33块钱
1707643, 哥特式MV、浮夸。不需演技、生硬的台词。
280163, 只给一分，因为他们去除了一个错误的拍法。
1662232, 演员演得做作 剧情没什么主题 看着没意思
280331, 叙事缭乱，毫无逻辑，不要浪费观众的时间。
2106071, 这么多水军？没有觉得多么好，平庸无新意。
254887, 姚晨演的不错 ，唐嫣演技是真差 看不进去
1661221, 情节自离破碎，从头到尾情节为了拼凑而拼凑
1661172, 我摸着良心顶着多方压力按下了这颗星...
279680, 连无聊的时光都打发不了。看完忽绝更无聊…
956211, 没有最差只有更差 确定能在导演前冠导演？
1661313, 一部电影怎么样看十五分钟往往就能得出结论
1661266, 低俗，用一个LA可以看一场《小时代》么？
254835, 演员差，没道理。好评就只能给美术特效了。
279649, 垃圾，看的我都哭了，中国电影真的没下限吗
1661069, 一个装逼的导演，拍了部90后脑残看的电影
1661022, 我想说，我觉得富春山居图比它好看多了……
279620, 男女主一张嘴就出戏，配音也是一种职业道德
1707476, 第一次看电影从头到尾几个人一直在吐槽的！
1707467, 一元看的  真对不起这一块钱 什么p电影
1661692, 看见5.0分心中不忿，这货最高也就2.5
1707524, 浪费我的时间去看这么一部智商无下限的电影
254789, 请快进到1小时30分，我的时间，又浪费啦
279784, 这编剧。。不知道想表达啥。。简直浪费时间
1661400, 虚假奢靡，这不是我们的时代，是作者的时代
254782, 卧槽，负分滚粗，真是一部屎诗巨作，退票！
1707457, 这么多人给5星，我特地注册了帐号平衡一下
335182, 就这水平连中国60年代的大闹天宫都比不上
956137, 第一次进电影院看的烂片，还好女朋友想看。
1707741, 为什麽没有零克星的选项，垃圾垃圾垃圾垃圾
1663518, 孙浩然说这部电影很烂 所以 我给它一星吧
1663446, 抄袭侏儒男的视角果然还是即没高度也没深度
1663416, 无聊，纯粹是浪费时间，，不接地气。。。。
955411, 我真是醉了，能演的如此难看，情节也矬到爆
253929, 其实根本和《鬼吹灯》没关系了 简直没法看
1739072, 一分已经很高了，建议豆瓣推出负分评价功能
955341, 烂片无下限 ，，，杨幂还在刷新演技低能度
280773, 相比夏洛特烦恼和港囧，九层妖塔真心不好看
1663307, 看完之后我表示坑爹！ 坑爹呀 虎头蛇尾！
1707927, 烂到不可想象，最后悔的一次买票看电影经历
1831532, 为什么我觉得李冰冰出来的几分钟是最好看的
280779, 觉得没什么亮点，跟鬼吹灯扯不上什么关系。
1663801, 昨天还是4.9分呢，今天就5分了，不科学
1663798, 还好先看了预告片，避免了30块钱的损失。
1663761, 不想说什么了。。。这阵容就不该抱有啥期望
955209, 为什么豆瓣电影评分没有无星负星的选项呢？
281107, 不好，看完完全不知道讲了什么，想干什么。
281099, 很無聊的電影，但是，片尾曲demon好聽
1663839, 一群矫情的娘们，包括导演、主题曲演唱者。
281019, 一分只给特效！！！浪费了我20块钱！！！
280965, 一个字，烂。两个字，很烂，三个字，烂烂烂
280964, 讨厌挂着鬼吹灯的名号，讲的是另一个故事。
1816136, 看的4D渣得已经不想说了，差去年环太太多
254202, 完全不知所云，与原著差太多，陆川的名声啊
6469, 已睡着。各种无可奈何的loveline。
1662817, 一星献给四娘片尾的热舞。跪求给幂幂配音。
254214, 迷の剧本 迷の姚晨 好几次以为被AB附身
1662855, 呵呵呵呵呵呵，感觉电影在放慢镜，不多说了
955615, 为了吐槽才看的。。。。实在太烂了！！！！
280492, 这些个狼人是个什么鬼？没一个角色吸引人！
280482, 真他妈的扯淡   烂到极致的烂片  我操
1662732, 一部散步空洞虚伪奢靡虚假价值观的垃圾电影
254233, 某些年纪并不大的导演已经开始破罐破摔了。
1662628, 不多说。没有一个好导演，毁了一步好小说。
280429, 给美术摄影留点面子，其余的各方面都是渣渣
254254, 没想到，陆川也是#出道即高峰#系列。。。
1799021, 这么多bug，无聊设定还他妈能到8.1？
1662917, 每次不开心的时候我就会来看看小时代的影评
254075, 瞎搞，搞得还这么丑。陆导，你就长点心吧。
254100, 没有负分，滚出。。。一点都不知所云。。。
1663124, 这片子。。。我已经不懂年轻人的世界了麽？
1739497, 此片过后你国可以宣布丧尸片是你门发明的了
955520, 我特么还看完了，瞎了我的狗眼！！！！！！
1662994, 一部夜用加长版MV。小四品牌，您的选择。
280611, 垃圾电影 。再给我次机会。倒贴我都不去看
1695905, 3.4😂  我打5颗星给吴亦凡⭐⭐⭐⭐⭐
1695913, 时尚的PPT大片（可用于评论这一个系列）
955543, 在微信买的一分钱电影票 好心疼这一分钱…
214215, 蛋碎了一地 这评分绝对是营销水军抬上去的
278398, 看完觉得幸好我的票¥9.9，不然亏大了。
957042, 居然能有一颗半星？水军力量还是很强大的。
1706894, 负分没商量。 坐着发呆也不能看，浪费时间
1659232, 仅以此片探底我国青少年意识形态，价值观。
238768, 此成龙早已非彼成龙！成龙已死，有事烧纸。
255686, 烂片无疑！演员的演技都让人不忍直视。。。
957078, 瞎了我的眼。把何以笙箫默拍成了小时代吗？
1706891, 冲着Neil小天使给的一星，不能再多了。
957008, 分分钟出戏，竟不知自己究竟在看哪部电影。
278575, 不想说什么，因为不知道它想讲什么，好玄乎
278565, 烂出新风格，烂出新感觉，从此远离这个导演
1659628, 能和90后的少男少女坐一起，就冲这去了。
1659561, 装逼小清新，看完就忘记，打一颗心做做贡献
255583, 感到导演没有智商，感到我的智商受到了侮辱
278534, 叫兽易小星的《我为祖国献石油》唱的挺好。
1659304, 实在没有办法跟小时代的爱好者们一起玩耍了
1659301, 你们啥都不会，将来谁给你们买达芬奇沙发？
225055, 一分钟就想走，八十年代套路，拿观众当傻逼
278069, 坑爹呢吧 除了开头是那么回事其余的都是渣
957295, 没看过原著，电视剧的我想说：“什么鬼！”
1696790, 不用看就知道是烂片，不用吃就知道是大便。
957272, 没看，估计这辈子都不能看，就是来凑凑热闹
1706792, 不打个最低分，我都对不起这些年看过的电影
277934, 莫名其妙的电影，主题都没明确还拍鸡毛电影
278009, 由于没看过书，对整个故事都觉得莫名其妙。
1696718, 四部之中完全沒必要的一部 仅仅是为了圈钱
1658774, 真的好烂好烂。 很空洞。没什么思想内容、
1658788, 这告诉我们什么，只有白富美 高富帅有青春
1658752, 干脆做本有声杂志就好了，何必拍成电影咧？
278242, 看完发现还没进入主题，在逗我吗，浪费时间
957168, 其他就不说了，大幂幂是最大的败笔好吗。。
1818357, 要多难看有多难看，比《哥斯拉》还要难看！
1867566, 感觉剧情不紧凑，也没有血脉喷张的感觉了！
957151, 带着观摩烂片的目的去看，果然不负所望哈哈
278159, 特效再怎么精良也改变不了无脑剧情的本质。
255869, 这到底是在干嘛。。。不知所云，难看的要命
957247, 有钱就是任性←_← 教主家的壁炉真酷炫！
1658716, 感觉不对。节奏不对.... 小说或许不错
1838448, 除了震耳欲聋的打斗，我好像什么都不记得了
202611, 看了短评第一页，确认自己拉黑算是拉对人了
255079, 票房再高也无法遮掩你是一部超级烂片的事实
1660558, 这破片也能火，果然脑残粉的力量是无穷的。
956508, 什么鬼这三个字已经不足以描述这部电影……
1817534, 原以为第三部是最烂的了，没想到还能更烂。
255140, 很少看这种类型的片子，感觉完全没有兴奋点
1707228, 跟个傻逼妹子看了10分钟看不下去出来了。
279206, 看完寻龙诀过来打个一星，被寻龙诀爆几条街
956524, 演员那么老还要演出别人的青春，给狗看吗？
279244, 导演改的不好，人物没有原著的神。不好看。
1878684, 今年最被高估的电影，剧情拖沓，bug一堆
1660948, 无语。我没钱买奢侈品。这是有钱人的小时代
956335, 这么傻逼的电影，这么高的排片量，逼着消费
956427, 豆瓣应该开发负分制度，不然给1分都算高了
279131, 没看的，劝君还是不要看了，真的浪费时间。
1659912, 额.....怎么说呢 还我电影票钱！！！
255392, 看完立刻忘了曾经看过什么，可想而知有多烂
1817965, 擎天柱大战铁血淋逼。没看到周黑鸭不开心。
1660012, 实在没办法 找不到比1分还低的分数了。。
1659996, 他讓我想起了尼古拉斯凱奇爛片之王這個名字
1659929, 我之所以打一星，是我智商上的优越感在作祟
1659946, 垃圾电影，无力解释！！一星就很给面子了！
1707078, 竟然尼玛的有人哭，他妈的，到底哪里能哭？
1659704, 这……特么……高帅富家只能买得起二居室？
278699, 连心都不想给 一直快进快进 没把握到主调
1707000, 你是我的小呀小时代，给你一星都特么嫌多！
1659822, 不解释，去电影院看过的电影中最不行的一部
1659798, 水军敢再多点吗？这样9星都不是问题。。。
1659728, 又是一部浪费钱的电影！适合脑残群体观看！
1879109, 还不如看韩剧，实在是，年纪大了，看不动啊
1660029, 比某些广告拍得还烂的长达两个小时的广告。
279071, 导演能把鬼吹灯拍成人族大战外星人也是醉了
1660221, 很普通。。就像校园MV，电视剧的水平。。
1660214, 我发现它的评分居然还在5，所以决定一星~
278917, 还好没去影院，烂片新境界啊，作者怎么看？
953695, 这演技…不想说了，能看完也是很不容易的！
1667515, 看不下去了，这是要闹哪样？能不毁三观吗？
283296, 我只想问一个问题   为什么这座塔是九层
283304, 我看的的大概是   十万个为什么   吧
283340, 坐在电影院里感觉像在教室放了个屁的尴尬。
953748, 看了还没到二十分钟，吐的槽大概都两页纸了
953722, 怎么没有零颗星 杨幂和唐嫣果然好友。。。
1667467, 超过三分我就把杨幂的脚含在嘴里三十分钟！
283257, 真心烂，坐在影院中想的是不如回家看亚锦。
1667820, 杨幂用她的演技向我们证明她真的很适合唱歌
1667895, 3个毫无。毫无深度，毫无思想，毫无品质。
1667997, 台词无脑，叙事糟糕。糟蹋了一群俊男靓女。
899965, 找了一百分钟的笑点还没找到就结束了。。。
1708762, 没有一点进步，反而比2还没看头，太失望了
252295, 20160101 。卧槽？？？？？？？？
1667683, 瞎了，完全就是动态PPT啊。一星给柯震东
1667680, 崇光可真像四娘娘啊~哈哈哈哈哈哈哈哈~~
213160, 是谁跟我说有宋承宪的。。太欺骗感情了。。
1814365, 各种强行尴尬的煽情 为什么分那么高 ？？
953957, 看了十多分钟就看不下去了。黄晓明演技太差
1695095, 虽然鲜肉很帅 但还是得说 什么破烂玩意儿
282833, 过于偏离原著，剧情杯具！给特技效果打1星
1666722, 虽然没看。不过影评足以让我贡献上这一星星
954048, 你到底在拍什么 各种乱剪辑 看的也是要醉
282783, 昨天去电影院看了，越看越困，票价没值回来
954009, 圈钱圈钱 我们真是人傻钱多 真是丢死人了
1667187, 朋友说她打了两星，后来后悔，觉得多打了。
1708665, 一部颠覆我对烂片概念，对电影概念的垃圾。
283144, 一星给赵又廷·帅 满分 然后就没有然后了
282943, 本书粉为答谢陆川的小人行径送上宝贵的一星
953918, 《默》和《不将就》超好听，给两首歌一星。
1667093, 很差 白白浪费30块！！！！！！！！！！
1708635, 垃圾，郭矮子的电影以后再也不会花半毛钱了
1668986, 长篇mv····  还来两部······
1668949, 一星给苏打绿、而且我开始担心我的膝盖了、
1669098, 四个女人和一群男人的故事   一分给多了
330133, 哪里值得8.8，一颗星就是为了拉低分数。
953124, hhhhh 教主一如既往 一星给那英的歌
1734112, 一味的模范好莱坞并不会让你成为电影强国。
1709054, 体现中国病态审美 其实我没看 哈哈哈哈哈
1709039, 垃圾，美团1块钱买的电影票看的都觉得不值
330424, 第一次被水军恶心到了，什么鬼，会讲故事吗
1668815, 恩，适合初中生看~~高中之后的绕道吧~~
875028, 我妈想看所以下给她看的。还是想抽死王宝强
1669105, 作为90后来看，是真的很烂，刷新烂片下限
1669283, 不用看就知道是烂片，不用吃就知道是大便。
1709171, 上次看富春没数完我的腿毛..这次数完了😂
1694518, 就算我们都打一星，票房也不会低，都太有钱
251853, 看的我一脸懵逼 这他妈是鬼吹灯？？？？？
212990, 那女的是女版王宝强吗？我实在看不下去了！
212952, 就想求成龙不要再拍了，好好扶持小房子吧。
1694827, 一颗心给顾里（我管你啊），承认有感动到。
953351, 这部片的出现是在催促豆瓣赶快推出负分功能
1668353, 就是个MV啊~~~一分打给郭碧婷和陈学东
1668333, 最喜欢和刷分的电影和小四对着干哈哈哈哈哈
1668315, 好吧，我承认，我老了，已经不再是初中生。
1668106, 看了半天，就觉得人好看，演的那是真烂啊！
252210, 陆川不知道受了什么刺激，脑子坏掉了...
9334, It's FUCKING BORING.
953452, 看着分这么低我也就放心了 再低点就更好了
1668607, 不用看就知道是烂片，不用闻就知道是大便。
1668600, 要是还能保持在4分 我生吞十个杨幂郭敬明
1709026, 郭矮子的价值观：有钱真好&长得漂亮了不起
1668595, 大家缩在电影院，边看边吐槽！比电影还欢乐
252022, 故事线是断的 剪辑的还有问题 根本看不成
1668652, 我真心好奇那些给5星的是不是都是初中生…
1668521, 真的不是故意不想不黑四娘，但的确是一星片
1668434, 看看一星率，感慨，群众的眼睛还是雪亮的~
253386, 网络大电影都不如，陆川你他妈在逗我吗？！
1664728, 郭敬明成功地开创了一种类型片——炫富片。
1664771, 郭小四一定站在食物链的顶端：愚蠢的屌丝！
1664796, 只能一星不能更多了~四娘，跳起来咬我啊~
954945, 哈哈哈，看在原著和电视剧的面上，看着玩~
1708238, 快看睡着，又臭又长，要不是我旁边有人。。
1708315, 不得不陪女朋友看，但最后连女朋友都说渣！
281802, 世界上最远的距离是，我是观众，你是导演。
1665054, 电影水平和郭敬明身高、文学水平不相上下。
281771, 老老实实拍你丫的小成本文艺片获奖去！！！
1708342, 一群整容b  配上个侏儒导演  不能再烂
1695459, 垃圾中的极品，所谓的G点让我很无语。。。
954768, 唉……我都不知道该说啥，一星给配角的颜吧
1664863, 烦死我了尼玛的水军天天刷屏！！！！！！！
1664970, 看完之后，粉想引用如如的话，我受到了惊吓
1664947, 被杨幂的演技惨无人道的侮辱了2小时。。。
281709, 退钱！！！今年最烂的电影，没有之一！！！
253690, 哈哈哈哈哈哈哈哈哈什么玩意儿啊这是？？？
281224, 等看到怪兽 我又默默的看了眼票上的片名…
955128, 看了没几天已经把电影结尾忘的一干二净……
253647, 这是奥特曼电影版，9.9都心疼我的票钱！
1708084, 朋友说看京城81号，过去是小时代，被骗了
1664072, 哥哥实在看不惯刷分刷这么高，怒刷一记一星
1663919, 可怜浪费了我一小时半时间，实属千年大烂片
1775495, 晕血的还是不要看了吧…我整个人都不好了…
253733, 整部片子我都在呼喚奧特曼和奧特之母的到來
253780, 把姚晨换高圆圆会好看很多 不止是女主颜值
1663870, 出来混一定要讲信用 说黑你全家就黑你全家
281174, 尿点睡点一个接一个，这场电影是一次修行！
1663968, 竟然分数还在涨……卧槽，我不能站着不动了
281193, 除了特效不是5毛以外，我真想把导演打一顿
1664350, 这电影估计努努力可以变成豆瓣最烂片之一了
1664380, 简直让人无法直视，毁了我心目中的小时代。
253492," MLGB,啥也不说了，这翔笑着带泪吞下去"
844955, 看睡了！带老婆看的，看的我尴尬症都犯了！
1695670, 真的就是跟一幅幅画拼起来的一样，毫无连贯
1666234, 自娱自乐，我等屌丝没办法融入这样的生活。
1666211, 表示打五分不知道怎么想的。水军么，呵呵。
1695251, 难看到我都不想打分了  舍命陪君子= =
1666305, 烂，烂到想死，都不好意思和朋友说我看过了
1665982, 不用看就知道是烂片，不用吃就知道是大便。
1665977, 果然豆瓣群众的眼睛是雪亮的，烂片就是烂片
1695289, 给一颗星也是给几个帅男的颜 毫无剧情可言
252899, 尼玛真是好烂，但比《港囧》略好，好在特效
252809, 超烂的特效，无语的剧情，还有没演技的唐嫣
1666537, 为了我们吐槽的欢乐点，一颗星不能再多了。
252706, 对陆川的印象一直没好过，这一次更肯定了。
252723, 天雷滚滚，无法自圆其说的垃圾片，不知所云
954186, 有负分吗？！电视版的比这个好看100倍！
1666345, 四娘的作品，不三是正常的，不过感觉也不四
1832061, 一星给擎天柱叔叔，完美的男纸我愿跟随你！
203413, 真心佩服某人找到高空跳跃之点，这也可以?
1666414, 不用看就知道是烂片，不用吃就知道是大便。
1665419, 我只能说这是  海报+有声读物  的结合
1695374, 我没有看，只是义务每部给个1★的好评！！
1708370, 1星是给这部超长MV里有吴青峰的献唱 擦
1695402, 什么剧情..   给人的感觉拍的好假..
1665588, 杨幂为什么不给配音呢？谁说凝缩就是精华？
253101, 唉！还有续集，看还是不看？可怜的鬼吹灯。
1695437, 已经连槽点都没有惹呢，期待大结局！啊哈！
1665354, 唉，刷下限么，脑残的意淫，一星，给苏打绿
1665797, 不知多年以后90后会被会也像我们这样喷。
176679, 拿个JB盾牌的傻逼玩意儿，直接一分，滚粗
1665925," 必须1分,这部电影就是几个小青年的流水账"
1708435, 烂请有个下限好不好。不要再拍4了好不好。
1708414, 无力吐槽，几个人吵架，然后结束了....
1737138, 60分的电影被无脑吹吹成100分，恶心不
282157, 无语了，把鬼吹灯改编成打怪兽了，无力吐槽
1665725, 看的有点悲催```票房都是靠抄作出来的。
1708397, 除了脑残还是脑残，只是为了看看男神女神们
1665696, 这是少有的看了跟没看一样的电影，不错不错
1650999, 我如果没看过书绝对看不懂电影是几个意思！
1651063, 第一次看这种完全没有主线的电影，OMG~
960370, 真的很无语，，，无论哪方面，毁得很彻底！
273020, 哎，这真的是和《可可西里》同一个导演么？
258967, 还好是用9块钱抢到的票，天啊实在是好烂。
222074, 原来成龙就是个舔GCD腚眼子的马屁精罢了
1650965, 我是脑残黑，就一星怎么地，你他妈来打我呀
1650955, 装时代：装嫩、装萌、装疯、装酷，，，，，
960417, 看在我很喜欢原著小说的份上╮(╯▽╰)╭
1651285, 没钱的人没青春    我的青春可不是这样
258794, 都不知道拍的个什么玩意儿，游戏预告片吗？
1651368, 不是常人的青春，甚至不是郭小四自己的青春
258857, 姚晨的嘴巴都大的没边了 就不要扮酷耍帅了
1651137, 怒了，傻逼拉我看的傻逼电影，一直在玩手机
1651206, 科幻片一星，片尾曲给一星，竟然有续集扣分
960310, 好好的一部小說被改成霸道總裁愛上我...
272642, 最后成为打怪兽的电影，让所有人大跌眼镜。
300722, 据说拍了八年？苦情营销挺成功，但建议改行
1837202," 看到片头""电影频道""四个字，已经不再爱了"
1650378, 傻逼人看傻逼电影，尼玛我也是傻逼中的一个
940104, 本来应该是两星，但是我只想说，炒作去死。
1650295, 不值票价。虽然很喜欢柯震东。演技有退步。
207821, 尿点无数 累死人的对白 还有整容脸女主角
1704963, 女友非要拖我去看小时代，于是她成为了EX
960510, 看了以后感觉自己的尴尬症前所未有的加重了
1650848, 垃圾中的战斗机！小四一如既往的意淫之作。
1704944, 看到后来真有种想走的冲动，心里隐隐作痛。
960546, 当画报电脑三分钟跳完的…还想让我说什么…
1650620, 我昨天梦见小四跳了起来，锤到了我的膝盖。
259115, 我不会造洗衣机 但这洗衣机洗起衣服来很糟
1650677," ""不用吃就知道是屎，不用看就知道是烂片"""
239584, 高端黑和广告植入，智商低的大概看不出来吧
272832, 一颗星都不想给，，，，故事恶俗，没有悬念
1651421, 一群吃喝爹妈的心血，整天还喊着痛苦。我操
274156, 和盗墓笔记难分伯仲 谁更烂真是个世界难题
1652486, 我竟然看完了？！ 特多给一星，以资鼓励！
274172, 别扯鬼吹灯你们特效还是不错的赶紧麻溜滚吧
959758, 耶。上课无聊看了图解，所以过来标记一下。
1705343, 没看过，不想看。一分太多了，真想给负分。
959848, 一星给baby一星给原著，教主函数扣一星
1652430, 剧情呢  剧情呢  剧情呢·······
1652424, 不好看，看完了之后不知所云，讲述的是啥？
1705409, 哈哈哈~ 我跟你们打五分的兼职不能做朋友
1845179, 天了噜！在影院不能快进，我的心塞谁能懂！
1705462, 陪别人看的，真心疼票钱，为什么没负星！！
959661, 自小时代以后再也没看过这么凌乱的电影了。
959662, 烂死了，教主怎么可以把何以琛演成那样？！
274370, 很难看，还是寻龙诀好看！演员层次都不一样
959668, 烂片没下限。一星给佟大为。白瞎了我大为哥
1652645, 有钱人的小时代炫富片，如果可以，必给负分
258233, 就算粉碎性改编也该有一个有始有终的故事吧
1698153, 作为书迷的自己不管电影如何实在是不愿抛弃
1698160, 这种片子看都不看直接给1星，就是这么任性
1651630, 一部纯装逼的电影，傻逼才说好看。杨幂脚臭
1651868, 勉强看到一半，实在是看不下去了，太坑爹了
960191, 答应我，刷到3分以下好么？什么辣鸡玩意儿
960163, 说实话这部电影我只花了三分钟不到就看完了
1651442, 一星给柯震东和雪姨的母子脸和帅哥们的颜。
1651628, 无聊，剧情连接不上，杂乱无章，还是小说好
960153, 看过电影版的之后我觉电视剧版的好看极啦~
1652113, 为什么打一分，因为没零分！太他妈的烂了！
1705231, 卖肉电影~没看到主题，搞笑的地方笑笑就好
1652175, 确实是一部无任何内涵的电影，很客观的评价
1652157, 简溪为甚么这么土锤Σ(っ °Д °;)っ
848613, 真的不想说，小众口味电影，看了一半就走了
1845271, 很多沾了中国人钱的合资片都是一部好广告片
258523, 莫名其妙的剧情，潜水那段那么屌，真是够了
1651960, 给一星的人是那个曾经十四岁身为NC粉的我
1850781, 真的不好看，烂到家了，特别是到香港的那段
1648461, 抄袭不用底线的哦，连插曲都一模一样哎~~
1648439, 没看过小说，电影不知道说的是什么剧情，乱
1704325, 不愧是烂片女王，弱智的剧情，做作的演技，
1704323, 太假，像早熟小学生的梦...浪费电影票钱
961462, 作为一个看过原作的人，觉得还是太失望了。
260119, 看到一半实在忍不住就睡着了！！！睡得真累
260096, yc就是个市井大妈气质，zyt是ds气质
1648344, 为什么没有无星评价。4.9的评分真的高了
1704258, 除了演员比较好看，别的不知道有什么。。。
1866847, 真的不如分手大师有意思，绝逼把分拉下来。
271566, 一星仅给特效 难解我心头之恨 还我70块
961283, 不能因为寂寞就约男孩子出去看烂片，妈哒！
1648849, 看了半个小时把快播关了 = = 不忍直视
849600, 这么高的分？？？我只能说豆瓣混的文青较多
1699339, 如果这也算电影，我只能说它通篇都是彩蛋。
259992, 剧情太烂，节奏慢还矫情，唯一可取的是特效
961388, 原来这是个“有钱就能当导演”的时代。。。
1648246, 你见过哪个大学穿的和他们一样，无聊的剧情
270929, 今年看过的最大烂片没有之一。1分给怪兽。
1704142, 小四的时代，别人的时代，和你我凡人无关。
1699504, 小时代的每一部都证明，上一部不是最烂的！
1823904, 呵呵呵呵呵！！！天朝的钱如此好赚昂。。。
1647697, 不接地气……真实生活里谁把日子过成那样啊
961711, 如果有零星的话  我绝对不想给一星。。。
1647931, 哎哟，我就是需要你来拉低我给电影的平均分
961621, 最讨厌杨幂，声音真难听，长得越看越不舒服
271090, 故事实在没有什么严谨性姚晨的演技我给2分
260174, 除了特效一无是处，看的过程中睡过去两次！
260180, 陆川读过鬼吹灯么？怎么会好意思公映呢……
1704165, 看过小时代1就知道，注定一部更比一部烂。
1704159, 你愿意吃披着华丽外表的翔还是朴素的馍呢？
961650, 大陆电影，站起来好吗？不要再爱爱爱了好吗
1648011, 这货就不是电影，丫占着电影的资源太恶心了
1649766, 看了开头一部分然后尿了就去玩手机了。。。
272149, 我竟然坚持看完了，我觉得个人得到了升华。
272135, 2分，1分给李晨的光头，1分给姚晨的身材
259558, 就算是一块五的特效也拯救不了五毛的剧情。
272256, 我简直是B了狗了什么烂剧情 不要扯鬼吹灯
1704726, 第一部让我不好意思告诉别人我看过的电影。
1822636, 唧唧歪歪的对白，花花绿绿的广告，人傻钱多
272043, 垃圾中的垃圾，是在比谁的三观毁得彻底吗？
1649520, 这是给有钱人看的吧，我们这些平民看不起！
1649607, 没有完整的剧情，个人感觉就宣传片最好看。
259374, 唯一的映像就是石油小镇的隐喻（克拉玛依）
1704761, 走开，我只想做一个安静的有原则的美男子。
1650211, 丑角唱戏，搔首弄姿，故作姿态，物欲横流。
272459, 一般我从不点评。真的是辜负了鬼吹灯。。。
259381, 拍的什么乱七八糟的东西，和鬼吹灯有毛关系
198070, 垃圾电影，电影中价值观奇葩，圣母癌装逼侠
1649977, 简直不能给星，唯一一颗是给演员的外貌的！
1649971, 不太现实 太奢侈 不太符合大众  毁三观
1704734, 残害年轻人啊～～不下雪的电影不是好的MV
259437, 我的鬼吹灯，要知道是陆川导的，我绝对不看
1650053, 恶心一个三观正常的好青年的电影。四爷牛逼
1650052, 评分居然窜到了4.9？脑残粉真是太可怕了
961137, 拍的太烂了，情节也不好，没办法和电视剧比
