,comment
1571447, 就是为了周星驰周星驰
1955249, 还好吧比其他的好多了
1548761, 这演技真是无力吐槽了
1955404, 蛮好电影，真心推荐！
1571527, 毁了……星爷晚节不保
1571495, 我们都是尴尬的畸零人
143022, 还行吧，算是有点剧情
144957, 三星是给我的寡妇的。
127856, 作画满意，剧情什么鬼
131481, 被画面美哭了。。。。
1561694, 三星半吧有星爷的味道
1561746, 大概星爷只能这样了。
1557168, 星都给星爷就是这样。
942962, 这类喜剧，不是我的菜
1557139, 票房收入还给特效师吧
1561655, 在国产片里面算还好吧
942909, 2013年3月27日
1557292, 不忍心说他差ˊ_>ˋ
1287362, 2016-02-21
1124436, 混编部队没看出强多少
1556994, 再也回不去的周星驰。
1286056, 3̤̮.5̤̮啦̤̮
135284, 画面美。只有画面美。
829338, 还行 看到最后略感慨
718947, 没人觉得电影在卖腐吗
1936461, 没什么太大的感受  
1286066, 没有想象的好看【撇嘴
1229012, 生活的串联便成了故事
1561896, 笑点基本来自罗志祥。
1936653, 想起了触不到的恋人。
1561807, 可能我不适合看喜剧吧
1561794, 故事。。比较鬼马。。
942984, 有些地方搞笑太用力了
1287401, 比九层妖塔强点，有限
600701, 舒淇是变成白龙马了吗
1363403, 还好吧，没超出预期值
135210, 圈钱而已，不见诚意。
1936550, 想要握紧却又伸开双手
1936556, 情侣改变世界。嗯呵呵
941165, 就是要你笑 笑就好了
409908, 剧情俗，BGM很突兀
1125793, 如果不是IMAX……
942773, 周末下午堕落 挺逗的
942759, 一点不好笑，很想哭。
1287262, 三星半，配乐不能忍。
1937352, 不明所以，三星给女主
1937357, 一颗心扑通扑通地狂跳
717834, 演员，剧情各扣一星。
1561305, 可以说烂吗.....
1561216, 觉得一些笑点好尴尬啊
717867, 没有了大话西游的感觉
1561157, 看得我尴尬癌都犯了…
131929, 说实话 还是蛮失望的
599970, 怀揣热情地被下个半死
666501, 无厘头，搞笑，还不错
1937571, 天呐 看到一半睡着了
942727, 哈哈笑过，脑子空空。
131612, CGV的蚊子该清清了
1937111, 时间结，唯美的画面。
1198842, 没有槽点也没有惊艳点
717796, 今天去看了没什么感觉
1287312, 还是补一句舒淇好帅吧
642005, 敌不过记忆中的经典。
1557379, 跟周星驰就是不对撇子
1124505, 超级英雄大杂烩，哈欠
1198834, 钟汉良为什么会偷车？
1557484, 对不起…我只给及格分
942833, 没有人在囧途好看。囧
1942561, 冲着画面的面子给3分
1363507, 这才是真正的摸金范儿
1124128, 浩克摔洛基时笑死我了
717482, 星爷真的是江郎才尽了
717484, 这回应该不欠电影票了
1562654, 邓超是唯一有演技的人
719117, 欠的电影票从此还清…
940863, 没怎么戳中我的笑点 
1363271, 没觉得好也没觉得不好
130866, 画面还好，剧情脑残！
599717, 有点失望，无厘头踏空
1944000, 只有我一个人没看懂？
1126114, 各种欢乐的爆米花电影
1943969, 画面挺美，剧情一般般
1285925, 那特效也就刚刚及格。
719169, 一般般，演员确实不行
135976, 《轮备胎的自我修养》
1124025, 锤锤基神绿巨人棒棒哒
1944415, no diary .
1126225, 出了钢铁侠，不喜欢。
1126230, 抖森小萌兽(≧▽≦)
136017, 等上六年就够了！！！
136003, 金玉其外，败絮其中。
1229095, …… 这拍的什么东西
1935200, 人物单薄，节奏太慢。
1562735, 大写的尴尬，恕我眼拙
1285835, 没有想象中那么好看 
135936,     没看出讲什么
941078, 聊以娱乐还是很搞笑的
1556825, 相比以前，确实有差距
1125992, 再看英雄电影就剁手！
1124254, 只有特效没有剧情的说
717616, 最后一场打斗有些失望
131125, 金玉在外 败絮其中。
718976, 我觉得还行 挺搞笑的
600732, 有的梗还可以>..<
1229027, 岳父1988的电影版
829327, 华丽版的《咖啡公社》
1556913, 笑不出来怎么办。。。
941094, 不如泰囧1，内涵丧失
1562075, 讲真，真的蛮难笑的。
641953, 没有大话西游的深刻。
943114, 作为贺岁片他成功了。
1125944, 对漫威真的是爱不起来
641954, 看到了大话西游的影子
1936336, 配音配得一点都不好！
135460, 为了画面和灵婆给三星
1562379, just funny
1943773, 注定无法理解新海诚。
943237, 国人的乐需和从众心理
1285946, 至多三星，不能再高。
1935830, 我老了 看得昏昏欲睡
1285939, imax确有震撼之处
1562310, 及格分 林允挺好看的
941045, 我不觉得有多搞笑啊。
1124240, 我觉得是乱七八糟的嘛
719014, 坐在第一排，感觉好乱
1556707, 感觉真的是去还票钱的
1935969, 只能说是个完整的故事
1562281, 罗志祥和文章那里搞笑
1126015, 绝对好看的爆米花大片
1198811, 大仁哥越来越有味道了
941815, 笑点有，但是剧情太渣
941816, just so so
666423, 三星电影，一星给星爷
666349, 后半段越来越让人失望
1364158, 特效满分，清洁不咋滴
1558767, 爱情和笑点都过于生硬
941804, 一般，还是第一部好看
600227, 一生所爱怎么整都好听
718189, 只能说是贺岁档的电影
1558893, 我只能说我只看了一半
718169, 好生硬的拼凑啊。。。
1940753, 没有想象中的感动……
1558884, 连一贯的风格都没有了
1939121, 比秒速的节奏快一些！
1560106, 整体尴尬，勉强及格。
1558541, 只能说过年档里算好的
1558506, 我觉得一般般还可以。
1125413, 爆米花准备好就行了😁
666450, 看点就是舒淇跟黄渤啊
942272, 人云亦云的P民顶的.
1125375, 特效特效特效特效特效
1558723, 美人鱼为什么要穿内衣
942186, 没有想象中那么好笑～
1228741," 活在理想,被现实打败"
132662, 场景很美所以值三分。
718449, 没有好坏，只有人性。
941936, 赶脚还木有上一部好啊
1559259, 无功无过…大概如此…
1559280, 三星半吧！没有惊艳到
642160, 没想象的那么好。。。
1125239, just so so
830168, 可能是还没有触动到我
1939986, 不明白为什么这么火～
1559288, 邓超的角色是性无能啊
1940184, 前期期待太高难以满足
1559322, 2016/02/10
941946, 不让别人知道这次收藏
1125164, 无聊看看爆米花电影吧
1559313, 挺好  干嘛那么认真
1559319, 如果不是因为周星驰。
1559548, 三星。不想解释太多。
1559053, 环保电影，意总是好的
1940571, 画面远胜于剧情。。。
133376, 美但这个故事不适合我
718223, 纪念过年家里一起去。
1559692, 比较简单，没降魔好看
1559182, 捕杀人鱼那一段看哭了
1559572, 以后看到章鱼就会多想
1559152, 为了星爷，勉强三星。
1939956, 你是谁？你的名字是？
600322, 我觉得没有那么好笑啊
536733, 没看过话剧的看看还行
1286684, 夏雨招人烦 大马猴样
1940446, 平平淡淡，无功无过。
132975, 本可以做的更好的一部
1559618, 周星驰江郎才尽了吗？
1559598, 故事完整，中规中矩。
1198646, 就冲着男主们还能看看
1228690, 平凡之路远比电影好看
1560934, 开头好像怪诞小镇。。
600015, 诚意依旧，尚缺火候。
1286417, 舒淇和baby挺好看
718620, 林更新的孙悟空~呵呵
134233, 画面很美，剧情一般般
942570, just so so
942586, 终于看了哈哈～还口以
1198779, 镜头不错。剧情欠佳。
132000, 画面很好，剧情狗血。
1942115, 不知道怎么爱上的。。
131952, 不考虑其他，勉强及格
1125681, 跟变形金刚3差不多。
829656, 看我眼神…(눈_눈)
131974, 画风很好，女主很自私
666287, 化妆降低了观看的体验
1557905, 总感觉配角很不走心…
1287187, 视效可嘉，剧情空洞。
1125650, 有点群星大客串的赶脚
829678, 类似Seb's的东西
134435, 感人的备胎领家大哥哥
941444, 感觉没有传说中那么好
717985, 特效在国产剧算良心的
1560396, 林允的演技。。好尴尬
1286493, 踩在九层妖塔的肩膀上
1941383, 比起秒速差太远了……
1198744, 也就是公路电影而已。
132478, 对不起，我是椿湫党。
1941376, 为啥我又只打三星了？
942409, 不让别人知道这次收藏
1286982, 特效不错，故事有点弱
600452, 减少点惊悚场面会更好
942416, 延续了第一部的笑点。
1938845, 画面唯美，情节一般吧
1560303, 欠你的电影票还给你。
1560279, @海峡影城 yong
1286944, 不够刺激 剧情也一般
642201, 奔着星爷去的~~~~
941598, 见识了什么叫2B青年
942517, 这电影的运气太好了。
718012, 没有期望就不会有失望
1558197, 想念张柏芝林青霞朱茵
1558146, 看到邓超我就犯尴尬症
942526, 2013.04.04
941584, 搞笑版泰国旅游宣传片
134131, 画面美但故事性差了些
1560617, 毁在开头了，后面还行
132394, 除了剧情其他都非常棒
1560487, 笑点尴尬 主题加一分
942443, 炒作真的如同洪水猛兽
1558317, 隔靴搔痒，乏善可陈。
600459, 一万年太久 只争朝夕
1198755, 看完感觉好像没看一样
1560597, 减两心是因为一毛特效
132349, 希望越大，失望越大。
1558236, 因为确实感觉很一般！
1560548, 人鱼婆婆的尾巴真好看
1560545, 只能看个乐。没啥感觉
1558235, 不得不说，有点失望。
1556155, 没必要那么俗气吧。。
939825, 笑点蛮多的 官方搞基
601314, 感觉很快就演完了……
1126894, 典型的美式爆米花大片
1565309, 相比较来说还过得去…
1362720, 情节薄弱，特效不错。
1229375, 文艺也好，文艺也罢，
939809, no meaning
939816, 就是看个乐子，还可以
641706, 所有的配角，都很抢戏
1565189, 演技不行啊，说教味浓
599209, 猪腰真的不是马里山吗
1565464, 这真是星爷的片子么。
1199162, 这肯定不是故事的全貌
1123083, 幸亏当时没去电影院看
601359, = = 猪刚烈笑死了
128610, 画面美，剧情不是很好
1285267, 至少，比那个塔好吧。
1931338, 回头去二刷，再来评论
944825, 。。。太生硬了。。。
599162, just so so
1565410, 爱情片总是骗我眼泪。
138027, 小罗伯特还是最帅啊！
1931279, 也没有传说的那么好吧
137616, 百日荷花不及一夜海棠
1554482, 贺岁档里算是可以的了
1564842, 蜜汁笑点的环保主题。
944546, 感觉就那么凑合吧~~
1564905, 文章那小段意外的不错
1931986, 好像过了中二的年龄了
1123328, 绿巨人和钢铁侠最凶~
1932173, 感觉没什么特别...
1946787, 日本人的脑洞真是服气
1564761, 有瑕疵 但是还不错。
1554566, 幽默没变，味道变了。
1554506, 王全安你他妈是瞎子嘛
1564815, 环保主题的爱情故事。
944516, 教主一定憋了太久太久
641717, 一万年太久 只争朝夕
1565114, 罗志祥烤章鱼才是亮点
1947160, 看完没有听到的那没神
1198236, 完全变成了一个喜剧片
1564969, 适合飞机上看，好好笑
129025, 画面满分，剧情一般。
129028, 画面挺美，剧情一般。
939935, 不喜欢这种调调的电影
137679, 国产动画画质良心制作
1947089, 一个比较普通的故事。
599232, 节操被文章的舞干掉了
1554290, 除了搞笑，一无所有。
1554305, 还行一般吧。好多广告
1931904, 画面美爆的科幻琼瑶片
641643, 只能说。。还行。。。
138723, 终究还是喜欢DC。。
138712, 气死，他们几个人真作
138710, 星星都是给小蜘蛛的！
1199219, 绝交要趁早。后会无期
1566275, excuse me？
138778, 美国超级英雄的内战！
642641, 星爷累了，喜欢依旧。
1288499, 还行吧，除了有点拖沓
1553448, 好笑，好故事，好教育
939491, 我觉得第一部更好看。
1930154, 并没有想象中那么动人
138698, 三星半 打的不错。。
138694, 心疼我的唐尼，减一分
128147, 并没有看懂……很难受
138656, 不如去搜一下同人。。
1127238, 其实这类电影不大爱。
716624, 等来的彩蛋是什么鬼😂
1929823, 你竟是这样的新海诚！
1948868, 二刷确实没那种感觉了
1285071, 撇开剧情，特效合格了
138933, 这一部就喜欢群戏那…
1285073, 哈哈，意外的还算好看
1553153, 人鱼婆婆的尾巴亮了～
1553154, 周式鸡汤。植入剪一星
1566445, 周星驰的无厘头搞笑。
1127183, 很多漫画英雄都不认识
1566307, 就环保这个题材，够了
939397, 有时处女作 就是杰作
666771, 一些笑点，有点泪点。
1566300, 笑点太低！笑不起来！
1566334, 无厘头地让我有点尴尬
1553215, 搞怪加环保，就那样吧
665956, 还是觉得之前的好看，
1553250, 不合口味，也不想评价
720079, 剧情鸡肋 看看特效吧
665981, 只能说我不喜欢恐怖片
128251, 画面不错，故事薄弱。
599100, 文章也能参演是个奇迹
1930892, 并不完美 但我喜欢 
666002, 各种有想象力的演绎啊
1947915, 期望越大。失望越大。
1565575, 20160311看过
1931014, 呃，画面挺美的。耶。
1553771, 好感人。能引起共鸣。
716785, 这个特效绝笔不只5毛
1930929, 我咋感动不起来😂😂😂
599090, 剧本不足 特技来凑数
642616, 还可以，没周星驰的好
128304, 比想象中的要失望  
1565995, 人物性格感觉不够饱满
138514, 呀 废柴的dean！
1930423, 就……觉得一般啊……
1930654, 实在一般 画面值三星
1947992, 不好看。是我老了吧。
716755, 四个丑陋的人去打妖怪
138385, 为了一个男人，值得吗
939592, 啦啦啦啦 ~ 愉悦吧
1127063, 绿巨人是负责搞笑的吧
1948098, 剧情拖沓，逻辑奇怪。
1288416, 前半段4星后半段3星
945087, 这种讲故事法太着急了
944496, 那英的歌还不错﹁_﹁
130179, 一般吧，只是视觉好看
1945139, 我的内心竟毫无波动😔
1123806, 一堆英雄的美国动作片
1563625, 期望太高，反而失望了
1555609, 最近看的最棒的一部！
1285650, ab这嘴巴根本不能看
1945180, 可能我对动漫不太敏感
940536, 比人在囧途好笑，还行
1228450, 不就二哈萌点，，，，
1555724, 挺不错的，环保主题。
1363060, 特效不错，其他很一般
136620, 美术超赞，剧情稀烂。
1364929, 我觉得故事情节是硬伤
1563727, 献给星爷的一张电影票
1555463, 情节蛮紧凑 笑点不错
1555501, 国产电影的正常水平吧
1123729, 故事主线发展的好慢！
1126474, 对英雄剧还是不太有感
1555442, 纯爱动人，特效略渣。
1364940, 演技到位，人都挺猛。
1555449, 挺搞笑 大圆满结局 
1563633, 罗志祥你看起来特美味
599451, 不适合小孩子看的电影
717249, 特效很好，然后没有了
1126449, 忘记啥时候看的了。。
1555579, 张雨绮的身材我给满分
666640, 有创意，但故事太简单
943924, 我觉得比电视剧好看。
1563129, 新任星女郎演技好烂。
136172, 人设不错，台词太空洞
1556025, 女主演技还能再差点吗
599607, 虎头蛇尾，哎，可惜了
1123995,  只有打斗比较精彩。
1563104, 其实我觉得不算很好看
1123983, 都摸出电影发展规律了
1364772, 当贺岁片看看，挺热闹
1123985, T T简直就是宣传片
1198970, 有一天我也要写一本书
1944883, 反正我的泪点是很低的
1555864, 《色戒》的另一种讲法
940627, 最好创新，老觉得不好
136438, 确实美，美到没朋友…
940607, 笑不出来，但不难看~
1228453, 包袱突兀，没头没尾。
599523, 猴子也太丑了 梗略冷
1285705, 有那么点大片的意思了
600944, 结尾有日版西游的赶脚
600942, 《一生所爱》占半颗星
1934595, 画面唯美，剧情感人。
536241, 中年loser的yy
1555979, 台词改完，差评！！！
1555983, 不看脸还以为是杨幂呢
136342, 三星给剧情之外的其他
1126328, 画面绚烂，美式幽默。
1563793, 主题歌和八爪鱼是亮点
1563799, 剧情一般 出发点很好
129492, 🙄真不知道怎么看完的
940189, 不喜欢这种扮蠢式喜剧
1554844, 你说刘轩是不是性无能
642500, 西游之后  再无西游
137337, 剧情应该更有趣一点的
944342, 听说很烂，改天看看！
828437, 真没感觉多好看。。。
940207, 没有某些人说的那么好
137185, 情怀足矣，五星不够。
1365097, 都是给演技的....
137250, 画面太美，剧情尴尬。
599341, 大话之后，再无西游。
1554897, 最后一幕好像捕鱼达人
1564403, 没有太大的惊喜和经典
666089, 一万年太久，只争朝夕
1554618, 我覺得比西遊降魔好看
537543, 反正让我笑的挺开心哒
1554649, 没有了大话西游的深意
1365182, 画面不错，剧情一般。
137390, 画面和音效真的很喜欢
599310, 可能是我们期望太高？
940147, 在国产喜剧中很成功了
940150, 没第一部好看....
1564578, 明明是惊悚片吧→_→
944375, 我觉得没那么讨人厌啊
1564621, 情怀太多，笑点太少。
1198264, 没看明白要讲些什么！
599364, 開頭幾段重口尚可一看
129834, 也许十二年前我会喜欢
1285601, 看了两遍都没看到开头
1933443, 觉得一般啊，欣赏无力
1287938, 傻逼剧情星都给美术了
1564045, 和小然在邢台乌托邦.
405539, 个人觉得分数有点虚高
940426, 笑點突然暴跌。。。。
1563858, 制作用心，三分给情怀
601048, 没看完整，还是很好。
717195, 纯星爷式无厘头搞笑～
717200, 故事有点乱特效还可以
1123658, 三颗星全给的特效……
536106, 看来还是有很多水军的
944197, 短发的杨幂还挺萌的。
1555096, 无厘头+环保主题尝试
940310, 没有第一部那么经典哦
1555051, 除了结尾 我都不认同
137086, 美术可以，剧情就算了
940354, 一个普通的喜剧电影？
717138, 看在星爷面子上给的…
405443, 算是支持国产动漫吧！
944181, 三星半，比想象得好。
1199052, 三星都给小马达！！！
970562, 敌方的枪法永远那么差
722083, 特性不错，剧情不出彩
1971998, 并没有想象中那么好看
837809, 音乐加一星，勉强合格
712696, 不得不说石猴超帅..
1583509, 很好笑啊哈哈哈哈哈哈
1537605, 沒覺得好笑，題材很好
1909521, 被感性思维支配的作品
1909705, 感觉自己老了感受不到
1971860, 说真的，预想大于现实
595621, 还行，没有太多精彩。
1909750, 还以为结局又是悲剧呢
953174, 但就颜值也得给三颗星
640470, 现在只记得里面的歌了
153331, 对不起 美队一生黑…
1537460, 周星驰的时代过去了。
595558, 好三俗。。T___T
1230821, 大量台词生硬地表达…
114865, 画面好看，别乱卖情怀
1537393, 不好不坏，无敌很洗脑
392290, 8#5 儿子，李胖娃
1909279, 神木隆之介配音加分。
1537474, 很幼稚，可是我喜欢。
1537515, 女演员的演技一声叹息
1909431, 我们好像在哪里见过！
533561, 除了笑点，没啥泪点啊
1972219, 一如既往的新海诚科科
952954, 真有这么坚固的感情？
595690," 成也西游,败也西游."
1116853, 挺无脑的，但的确热血
115413, 你会拒绝天神的爱吗？
1910135, 电影院还是要去人少的
1538107, 有的地方还是好好笑是
1196853, 还不错 平凡之路好听
1280992, 至少比盗墓笔记强多了
664931, 亮点很少，整体显粗糙
933283, 人往往都是求而不得！
1538065, 其实说的是环保。。。
1971319, 画面很美，剧情弱智！
1538083, 感受到了纯真和欢乐。
1369075, 个人认为，一般般吧。
933353, 轻松搞笑温情片0 0
1292986, 陈坤之后再无胡八一。
1196860, 不想看影评，太累了！
1196862, 过去的过去，后会无期
1538230, 看林允演戏尴尬癌犯了
1200559, 居然听见女儿情，笑。
1116916, 看过很容易忘记的大片
933348, 感觉还是人在囧途好看
392805, 效果好，但，情节太渣
1131751, 让英雄来得更猛烈点吧
152726, 不想看他们打来打去。
115369, 画面可以~剧情太烂！
1537879, 周星驰一贯的搞笑风格
1537894, 细节感人。环保主题。
392563, 希望越大，失望越大。
712741, 剧情很乱，图个开心。
1359145, 我觉得还可以更恐怖点
1971724, 为什么评分这么高？！
1116742, 睡着了，而且不止一次
152886, 就那样儿吧。梗挺多。
1909994, 没有那么好看啊。。。
953009, 剧情比较垃圾。不好看
712794, 就合家欢爆米花电影吧
933236, 减压神器，笑出了腹肌
664926, 有点血腥，娱乐性还行
1537955, 没那么差，也不算失望
953576, 什么都没交代清楚。。
1536732, 竟然被人鱼之恋感动到
595428, 开始的确是恐怖。。。
153877, 撕逼大战，说翻就翻。
533456, 除了搞笑也没什么了。
1230874, 一段故事，一段经历。
838119, 真的觉得过誉了...
153765, 牵强的内讧 莫名其妙
153758, 这年头人人都玩噱头。
724793, 准备二刷粤语版的再评
1230862, 2014.07.26
932774, 一般吧，也不是很搞笑
1536717, 为环保主题打三颗星。
1116324, 福尔摩斯的铠甲有意思
712431, 意料之外地喜欢这画风
1908418, 并不惊艳但足够温暖~
114162, 剧情略扯，三星给特效
1536509, 还行吧，有段短就是。
1584632, 给年少时的梦打三星吧
1293409, 比《九层妖塔》好看。
640372, 无亮点，很无聊的一片
1536564, 不仅平庸甚至有点尴尬
604661, 除了傻笑 还是傻笑。
640383, 太期待 反而有点失望
712453, 比降魔差挺远的。。。
1132210, 大绿和洛克那段笑死了
1536640, 女主搞笑也是够尴尬 
932664, 合格的喜剧片仅此而已
1536649, 还行吧``感觉一般般
1584445, 其实没那么糟糕啦。。
1293392, 故事简单，特效还可以
1536935, 一般般 看个热闹就好
392172, 并没有传说中那么好看
1537270, 搞笑不足，洗脑有余。
1280720, 故事没趣，视效还行。
953405, 恩 我是大幂幂脑残粉
153533, 不好看，看的直打瞌睡
724714, 吴亦凡的演技让人尴尬
1583959, 结局是没讲完的意思吧
595532, 梗太老了，还是歌经典
724666, 从此，我爱的人都像你
153471, 就那样，反正也没期待
1116523, 米国又一次拯救了世界
1226462, 可能是我不够文艺吧。
1280755, 演員演得好。坤哥帥。
1909162, once again
1196768, 不清楚讲了个什么故事
1537005, 跟爸妈看的第一部电影
595478, 网络流行语元素很多。
392029, 结局很坑，总体不错。
1293326, 演技太特么浮夸~~~
640417, 有笑点，但不会是经典
1972800, 动漫小清新步步惊心。
953442, 对杨幂越来越无感了…
1132088, 钢铁侠被吓醒太欢乐了
1537074, 慢慢的全是回忆。。。
932848, 没第一部搞笑，真心话
932849, 不懂怎么票房这么高捏
604179, 被。。被吓哭了= =
640601, 人物形象太恶心了好吗
1539383, 霸道总裁爱上你。。。
713152, 一般般 特效看着顺眼
1539306, 很一般，真的黑一般。
1969436, 你的名字，我的心事。
533843, 一次就好，剧情有点老
1226700, 电影能容下多少矫情？
1911869, 好久之前我好像看过。
1131386, 三分给特效，剧情一般
1581493, 生硬，说教，不知所云
1359539, 2.5入；还能看看。
1581470, 应该星爷自己演章鱼吧
1281354, 老黄大写的可爱！！！
1292681, 技术过硬，剧情一般。
151790, 实在不好意思，睡着了
933734, 我觉得还不如人在囧途
933738, 大概是我的笑点太奇怪
1581746, 一般，为了意义而意义
1281280, 演员的年龄架构有问题
540161, 挺好玩 比预期的好看
1969634, 除了画面美，其它无感
1969627, 不知道为什么这么高分
1969791, 画面和音乐我给打五分
1539115, 功夫之后，再无星爷。
1539142, 题材新颖，但欠缺火候
151720, 蜘蛛侠一出来我就开心
1581650, 全是为了星爷，肥皂片
1539262, 偶看到了星爷的无厘头
1581633, 配乐太糟了，不堪入耳
724144, 只能说特效做的挺好 
1911526, 没太看懂，画面很美。
1117300, 于是又看了一部。。。
1539225, 结束太快，意犹未尽。
1292680, 服装好演员好，没了。
1968787, 感觉一般 没有很感动
151257, 我睡着了，妹纸说好看
1359610, 一般。不如我期待的好
151290, 把钢铁侠拍的好蠢……
151308, 说实话我已经忘了剧情
1292606, 特效不错，夏雨太呱噪
665043, 可能我笑点比较高。。
604101, 感觉最后故事没说圆。
596026, 是我笑点太高了么。。
1581150, 几处笑点，好多情怀。
540070, 有点搞笑，内涵不够。
604098, 比大话西游差，远，了
151181, 没有我喜欢的绿巨人！
151172, 一言不合打起来。。。
1359619, 真有盗墓就值会票价了
151167, 木有高潮的片子=-=
1580987, 邓超真心不适合演喜剧
1539778, 一个半小时的公益片。
1581066, 或许无厘头不是我的菜
822577, 要熬到夏末才开始好看
1539819, 中国电影真的该分级了
643839, 大话之后~再无西游~
421482, 没想象中那么好看哎。
1539586, 笑中带泪的周星驰电影
1581367, 无敌是多么 多么寂寞
952257, 竟然也能看的津津有味
643842, 果然介绍看多了。。。
151461, 我承认，我不是脑残粉
1281381, 难得的国产好看爆米花
933988, 泰国旅游宣传片。。。
933993, 人生路上的痛苦和温情
1539642, 真的很像小学生作文哎
1539640, 受不了张雨绮的口音 
952192, 我觉得教主演得不错啊
151364, 幸亏雷神和浩克没来。
712926, 吴亦凡？包贝尔？尴尬
115745, 真的我想给导演寄刀片
1292918, 怎么港，有点太用力了
1910712, 没有想象中那么好看。
115728, 这三分只给画面和音乐
393063, 分给制作，故事太弱。
1538480, 三星都是致敬周星驰。
933475, 我怎么觉着那么一般呢
595771, 我没有觉得这是喜剧.
1292890, 特效诚意够了，剧本呢
712953, 挺搞笑的，演小品不错
595765, 只能说周星驰缺大德了
1281040, 说实话 有点失望……
1292963, 国产拍成这样挺不错了
1910375, 这是诺兰的片子嘛……
664950, 有点小恐怖~~~哈哈
1359296, 舒淇的普通话我要吐了
667697, 周星星演的比导的好。
712905, 搞笑，但是不好看呀。
604346, 被爱情看掉几滴眼泪。
152443, 不太喜欢这一部的美队
1910572, 期待值太高 3.5吧
952832, 主角演技分分钟出戏。
1281074, 舒淇怎么样都美美美！
1538957, 就纯爱和环保~还行吧
1117192, 斯嘉丽在这里还蛮好的
1911325, 就这破mv也能9分？
1581972, 浮夸的演技 我讲真 
837376, 爱上和分开都那么任性
393405, 一般，最后结局什么鬼
1230711, 接受韩寒的情绪表达。
1539072, 不是周星驰的话减一星
933687, 真的没有第一部好看。
151860, 三星给陆展博和斯嘉丽
665004, 感觉有的地方重复大话
952431, 感覺到比唐嫣演的好點
1226647, 谁推荐的这是喜剧？？
1200492, 看不是很明白要表达啥
1911381, 不能说的秘密动画版…
151897, 亮点除了蜘蛛侠还有啥
1539034, 一般吧，说好的喜剧呢
1281244, 2015-12-21
1911249,   更喜欢真切的情感
643893, 大话之后，再无西游。
952590, 男主帅气，女主漂亮！
595825, 两星，多出一星给黄渤
1582275, 看到邓超无法严肃……
1582266, 呼吁保护生态还是不错
1538820, 没有达到心里预期。。
152032, 原来蜘蛛侠是个话痨。
1582067, 为什么不能打3.5分
822241, 没那么玄乎 结尾不错
1200510, 还是预告片好看一些!
1131595, 好多肌肉，除此外无感
1538758, 电影预告片剪辑的不错
1584644, 没有传说中那么炫富啊
390176, 我們需要一顆勇敢的心
1587085, 一个一个小场景的拼凑
390151, 就是一部小孩子动画片
540933, 新年期间家庭背景音。
1534399, 没有想像的好看←_←
1534454, 我这治不好的尴尬症…
1534471, 三星半，多半星给星爷
711892, 周星驰 徐克 无厘头
540903, 主角岁数略大了点吧…
954730, 一声叹息，星星给脸…
155858, Vivo真的非常有钱
390232, 故事硬伤。制作精美。
1231064, 時間太短，內容太多。
1534434, 只能说比较有特色。。
1586937, 很唯美，但不太像现实
820685, 可能我不会回忆过去…
711887, 什么都好，演员没选好
954717, 我觉得还行，别喷我。
156083, 我睡着了…给3.5吧
540959, 勉强及格 还算像电影
1358369, 就喜欢上舒淇了...
156033, 电影院睡着了一会儿~
1587288, bgm is 还不错
156118, 打打杀杀，真没意思。
390087, 还不错，适合小孩子看
1132986, 很美国的搞笑片。。。
1587118, 我觉得挺不错的啊！！
1132978,  还是绿巨人最厉害~
820600, 不怎么能欣赏....
112330, 不喜欢 国产多给一星
1200900, 两颗星给个人原因。。
1279855, 彼岸花，一切为了爱情
1534230, 可能是天热，差点睡着
1115339, 0297 看个热闹。
1369858, 国内3D魔幻片新标杆
931776, 真心不如第一部。。。
1132838, not my cai
1534848, 我还是支持周星驰的！
155544, 看的特累。打来打去的
1906329, 命运感的小清新爱情~
1534867, 唉  看得尴尬癌犯了
931773, 也还好吧，一般好笑~
820799, 也没传说中的那么好看
1906257, 新海诚还是那个新海诚
931766, 并没有那么好看………
1293845, 新盗墓之路上的摇滚~
1534953, 票房近年井喷的结果吧
931822, 基情片~ 范爷大亮啊
1534955, 我整个一大写的尴尬。
155408, 漫威 完美的飞机影片
1293838, 中国版夺宝奇兵- -
954549, 节奏挺快，也挺好笑的
1115478, 一个抱得美人归的故事
1586800, 郭采洁的气场很强大。
1279964, 剧情一般，美术很赞。
1534523, 已没有星爷当年的风范
1358445, 看过原著的表示很失望
664699, 不光是喜剧舒淇很感人
954681, 居然看的睡着了。。。
711926, 感觉还行吧。总体来说
1534731, 谁说三条不能穿裤子。
725423, 还行吧，没第一部好看
1534701, 四星多三星又觉得少 
1534667, 比起以前的还是差了点
1905453, 除了唯美，没啥大意思
931334, 黄渤不讲青岛话无笑点
640150, 前面好看，后面凑合。
1533519, 林允让我的尴尬症犯了
425228, 很多不足，国漫加油！
1587870, 最后的MV蛮好笑。。
1200941, 音乐远比剧情好。。。
1533500, 牡丹江看电影人太多了
156751, 越来越打不来分的东西
1587929, 算满好看的mv= =
1587797, 比我期待的正常太多。
931371, 没有看到节奏感。。。
1533556, 还可以，但也没那么好
1533569, 我们的最后一部电影。
1587829, 很多细节都能让人记住
1533589, 在预料之中，比较一般
156650, 打的精彩热闹就行啊~
111906, 真正的忘记不需要努力
725754, 没了罗志祥，笑点少了
1294210, 舒淇还是那么美- -
644339, 就那么回事儿吧。。。
1294202, 舒淇美，陈坤帅，就酱
1588102, 如如永远是我们的最爱
1977533, 或許是因期待太美好。
1533198, 不得不说，真的很一般
156976, 看不太懂。智商不够。
